TITLE,TT-(TII-CHO)2_KBr
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,matsulab
DATE,24/01/19
TIME,16:26:23
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.1927
LASTX, 4000.6047
NPOINTS,    3736
FIRSTY,     0.05741
MAXY,     0.11824
MINY,     0.00100
XYDATA
808.0276,0.0108192
808.9919,0.0111045
809.9561,0.0115035
810.9203,0.0120805
811.8846,0.0128573
812.8488,0.01377
813.8130,0.0146621
814.7773,0.0153269
815.7415,0.0155865
816.7057,0.0153687
817.6700,0.0147409
818.6342,0.0138803
819.5984,0.012998
820.5627,0.0122563
821.5269,0.0117198
822.4911,0.0113579
823.4554,0.0110911
824.4196,0.0108514
825.3839,0.0106283
826.3481,0.0104786
827.3123,0.010499
828.2766,0.0107727
829.2408,0.0113134
830.2050,0.01203
831.1693,0.012732
832.1335,0.0131805
833.0977,0.0131704
834.0620,0.012613
835.0262,0.0115761
835.9904,0.0102613
836.9547,0.00892482
837.9189,0.0077812
838.8831,0.00693814
839.8474,0.00638911
840.8116,0.0060585
841.7758,0.00586442
842.7401,0.00576066
843.7043,0.00573981
844.6685,0.00580883
845.6328,0.00596394
846.5970,0.00618336
847.5612,0.0064362
848.5255,0.00669144
849.4897,0.00691606
850.4539,0.00706785
851.4182,0.00709945
852.3824,0.00698179
853.3466,0.00673451
854.3109,0.00643675
855.2751,0.00619988
856.2393,0.00611142
857.2036,0.00618461
858.1678,0.00634911
859.1320,0.00649288
860.0963,0.00652988
861.0605,0.00645045
862.0247,0.00632305
862.9890,0.00624925
863.9532,0.00630343
864.9174,0.006496
865.8817,0.00677927
866.8459,0.00708601
867.8101,0.00737152
868.7744,0.00763222
869.7386,0.00789225
870.7028,0.00817123
871.6671,0.00845643
872.6313,0.00869807
873.5955,0.0088301
874.5598,0.00880277
875.5240,0.00860657
876.4882,0.00827396
877.4525,0.00786029
878.4167,0.00741839
879.3809,0.00698394
880.3452,0.00657888
881.3094,0.00622513
882.2736,0.00595259
883.2379,0.00579062
884.2021,0.00574739
885.1663,0.0057941
886.1306,0.00587048
887.0948,0.00591325
888.0590,0.00589108
889.0233,0.00582243
889.9875,0.00576291
890.9517,0.00576945
891.9160,0.00586457
892.8802,0.00602334
893.8444,0.00618969
894.8087,0.00630916
895.7729,0.00635661
896.7371,0.00634357
897.7014,0.00630468
898.6656,0.0062755
899.6298,0.00627589
900.5941,0.00630637
901.5583,0.0063548
902.5225,0.00640597
903.4868,0.00644772
904.4510,0.00647234
905.4152,0.0064758
906.3795,0.00645775
907.3437,0.00642282
908.3079,0.00638148
909.2722,0.00634766
910.2364,0.00633304
911.2006,0.00634042
912.1649,0.00636076
913.1291,0.00637713
914.0933,0.00637466
915.0576,0.00635089
916.0218,0.00631956
916.9860,0.00630416
917.9503,0.00632425
918.9145,0.00638327
919.8787,0.00646576
920.8430,0.00654598
921.8072,0.00660162
922.7714,0.00662358
923.7357,0.00661622
924.6999,0.00659071
925.6641,0.00655853
926.6284,0.00653012
927.5926,0.00651712
928.5568,0.00653213
929.5211,0.00658246
930.4853,0.00666126
931.4495,0.00674448
932.4138,0.00679916
933.3780,0.00679967
934.3422,0.00674132
935.3065,0.00664169
936.2707,0.00652961
937.2349,0.00643075
938.1992,0.00636056
939.1634,0.00632759
940.1276,0.00634065
941.0919,0.00640995
942.0561,0.0065386
943.0203,0.00671114
943.9846,0.00689016
944.9488,0.00702733
945.9130,0.00708436
946.8773,0.00705171
947.8415,0.00695379
948.8057,0.00683808
949.7700,0.00675431
950.7342,0.0067343
951.6984,0.00678085
952.6627,0.00686904
953.6269,0.00695835
954.5911,0.00701099
955.5554,0.00700917
956.5196,0.0069634
957.4838,0.00690659
958.4481,0.00687597
959.4123,0.0068927
960.3765,0.00695187
961.3408,0.00702937
962.3050,0.00710038
963.2692,0.00715565
964.2335,0.00720354
965.1977,0.00725746
966.1619,0.0073203
967.1262,0.00737965
968.0904,0.00741875
969.0546,0.00743374
970.0189,0.00744252
970.9831,0.00747665
971.9473,0.00756128
972.9116,0.00769801
973.8758,0.00786311
974.8400,0.00802201
975.8043,0.00814932
976.7685,0.0082409
977.7327,0.00831172
978.6970,0.00838341
979.6612,0.00847103
980.6254,0.00857687
981.5897,0.00869253
982.5539,0.00880554
983.5181,0.00890556
984.4824,0.00898762
985.4466,0.00905243
986.4108,0.00910503
987.3751,0.00915241
988.3393,0.0092004
989.3035,0.00925061
990.2678,0.00929901
991.2320,0.00933763
992.1962,0.00935948
993.1605,0.00936415
994.1247,0.00936037
995.0889,0.00936275
996.0532,0.00938366
997.0174,0.00942523
997.9816,0.00947755
998.9459,0.00952501
999.9101,0.00955685
1000.8743,0.00957362
1001.8386,0.00958372
1002.8028,0.00959231
1003.7670,0.00959225
1004.7313,0.00956666
1005.6955,0.00950386
1006.6597,0.00941396
1007.6240,0.00933253
1008.5882,0.00930472
1009.5524,0.00935861
1010.5167,0.00948645
1011.4809,0.00964875
1012.4451,0.00979982
1013.4094,0.00991721
1014.3736,0.0100142
1015.3378,0.0101269
1016.3021,0.0102855
1017.2663,0.0104912
1018.2305,0.0107137
1019.1948,0.0109092
1020.1590,0.011046
1021.1232,0.0111201
1022.0875,0.0111544
1023.0517,0.011184
1024.0160,0.0112384
1024.9802,0.0113298
1025.9445,0.0114516
1026.9087,0.011584
1027.8729,0.0117056
1028.8372,0.0118027
1029.8014,0.011875
1030.7656,0.0119337
1031.7299,0.0119938
1032.6941,0.012064
1033.6583,0.0121416
1034.6226,0.0122154
1035.5868,0.0122748
1036.5510,0.0123184
1037.5153,0.0123573
1038.4795,0.0124107
1039.4437,0.0124987
1040.4080,0.0126361
1041.3722,0.0128286
1042.3364,0.0130728
1043.3007,0.0133551
1044.2649,0.0136525
1045.2291,0.013936
1046.1934,0.0141793
1047.1576,0.01437
1048.1218,0.0145162
1049.0861,0.0146455
1050.0503,0.0147939
1051.0145,0.014992
1051.9788,0.0152535
1052.9430,0.0155717
1053.9072,0.0159235
1054.8715,0.01628
1055.8357,0.0166181
1056.7999,0.0169305
1057.7642,0.01723
1058.7284,0.0175451
1059.6926,0.0179085
1060.6569,0.018342
1061.6211,0.0188456
1062.5853,0.0193966
1063.5496,0.0199592
1064.5138,0.0205002
1065.4780,0.0210032
1066.4423,0.021474
1067.4065,0.0219355
1068.3707,0.0224139
1069.3350,0.0229251
1070.2992,0.0234689
1071.2634,0.0240353
1072.2277,0.0246205
1073.1919,0.0252397
1074.1561,0.0259241
1075.1204,0.0266979
1076.0846,0.0275493
1077.0488,0.0284179
1078.0131,0.0292166
1078.9773,0.0298825
1079.9415,0.0304261
1080.9058,0.0309435
1081.8700,0.0315789
1082.8342,0.0324571
1083.7985,0.0336264
1084.7627,0.0350472
1085.7269,0.0366301
1086.6912,0.0382964
1087.6554,0.0400234
1088.6196,0.041851
1089.5839,0.0438518
1090.5481,0.0460881
1091.5123,0.0485773
1092.4766,0.0512753
1093.4408,0.0540766
1094.4050,0.0568248
1095.3693,0.0593302
1096.3335,0.0613941
1097.2977,0.0628366
1098.2620,0.0635247
1099.2262,0.0633927
1100.1904,0.0624522
1101.1547,0.0607907
1102.1189,0.0585567
1103.0831,0.0559343
1104.0474,0.0531087
1105.0116,0.0502338
1105.9758,0.047411
1106.9401,0.0446865
1107.9043,0.0420652
1108.8685,0.0395311
1109.8328,0.0370637
1110.7970,0.0346485
1111.7612,0.0322809
1112.7255,0.0299702
1113.6897,0.0277421
1114.6539,0.0256363
1115.6182,0.0236972
1116.5824,0.0219607
1117.5466,0.0204454
1118.5109,0.0191512
1119.4751,0.0180665
1120.4393,0.0171748
1121.4036,0.0164558
1122.3678,0.0158825
1123.3320,0.0154185
1124.2963,0.0150235
1125.2605,0.0146648
1126.2247,0.014328
1127.1890,0.01402
1128.1532,0.0137596
1129.1174,0.013562
1130.0817,0.0134248
1131.0459,0.0133256
1132.0101,0.01323
1132.9744,0.013108
1133.9386,0.0129482
1134.9028,0.0127624
1135.8671,0.0125784
1136.8313,0.0124244
1137.7955,0.012312
1138.7598,0.0122298
1139.7240,0.0121505
1140.6882,0.0120487
1141.6525,0.0119184
1142.6167,0.0117808
1143.5809,0.0116744
1144.5452,0.0116361
1145.5094,0.0116807
1146.4736,0.0117936
1147.4379,0.0119377
1148.4021,0.0120709
1149.3663,0.0121623
1150.3306,0.0121992
1151.2948,0.0121839
1152.2590,0.0121243
1153.2233,0.0120275
1154.1875,0.0119
1155.1517,0.0117523
1156.1160,0.0116017
1157.0802,0.0114694
1158.0444,0.0113717
1159.0087,0.0113133
1159.9729,0.0112861
1160.9371,0.0112785
1161.9014,0.011286
1162.8656,0.0113168
1163.8298,0.0113867
1164.7941,0.0115078
1165.7583,0.0116791
1166.7225,0.0118876
1167.6868,0.0121176
1168.6510,0.0123606
1169.6152,0.0126164
1170.5795,0.0128836
1171.5437,0.0131478
1172.5079,0.0133775
1173.4722,0.0135346
1174.4364,0.0135929
1175.4006,0.0135549
1176.3649,0.0134523
1177.3291,0.0133342
1178.2933,0.013247
1179.2576,0.0132207
1180.2218,0.0132645
1181.1860,0.0133689
1182.1503,0.0135112
1183.1145,0.0136581
1184.0787,0.0137695
1185.0430,0.0138059
1186.0072,0.0137406
1186.9714,0.0135717
1187.9357,0.0133271
1188.8999,0.013055
1189.8641,0.0128057
1190.8284,0.0126125
1191.7926,0.0124839
1192.7568,0.0124083
1193.7211,0.0123681
1194.6853,0.0123522
1195.6495,0.0123614
1196.6138,0.0124051
1197.5780,0.0124954
1198.5422,0.0126428
1199.5065,0.0128544
1200.4707,0.0131355
1201.4349,0.0134903
1202.3992,0.0139246
1203.3634,0.0144505
1204.3276,0.0150918
1205.2919,0.0158872
1206.2561,0.0168861
1207.2203,0.018136
1208.1846,0.0196706
1209.1488,0.0215031
1210.1130,0.0236302
1211.0773,0.0260405
1212.0415,0.0287166
1213.0057,0.0316246
1213.9700,0.0346927
1214.9342,0.0377938
1215.8984,0.0407462
1216.8627,0.0433405
1217.8269,0.0453874
1218.7911,0.0467652
1219.7554,0.0474442
1220.7196,0.0474739
1221.6838,0.0469413
1222.6481,0.0459262
1223.6123,0.0444788
1224.5765,0.0426307
1225.5408,0.0404265
1226.5050,0.0379543
1227.4692,0.0353543
1228.4335,0.0328006
1229.3977,0.0304682
1230.3619,0.0284995
1231.3262,0.0269857
1232.2904,0.0259661
1233.2546,0.0254411
1234.2189,0.0253882
1235.1831,0.0257717
1236.1473,0.0265403
1237.1116,0.0276188
1238.0758,0.0289034
1239.0400,0.0302689
1240.0043,0.031585
1240.9685,0.032733
1241.9327,0.0336134
1242.8970,0.0341426
1243.8612,0.0342481
1244.8254,0.0338716
1245.7897,0.0329866
1246.7539,0.0316215
1247.7181,0.029875
1248.6824,0.0279089
1249.6466,0.025916
1250.6108,0.0240746
1251.5751,0.0225071
1252.5393,0.0212615
1253.5035,0.0203172
1254.4678,0.0196107
1255.4320,0.0190656
1256.3962,0.0186149
1257.3605,0.0182122
1258.3247,0.0178341
1259.2889,0.0174808
1260.2532,0.0171745
1261.2174,0.0169549
1262.1816,0.0168671
1263.1459,0.0169461
1264.1101,0.0172035
1265.0743,0.0176235
1266.0386,0.0181689
1267.0028,0.0187951
1267.9670,0.0194672
1268.9313,0.0201717
1269.8955,0.0209195
1270.8597,0.0217396
1271.8240,0.0226684
1272.7882,0.0237376
1273.7524,0.0249676
1274.7167,0.026365
1275.6809,0.0279221
1276.6451,0.0296179
1277.6094,0.0314172
1278.5736,0.0332716
1279.5378,0.0351222
1280.5021,0.0369053
1281.4663,0.0385607
1282.4305,0.0400373
1283.3948,0.0412964
1284.3590,0.042309
1285.3232,0.0430527
1286.2875,0.0435097
1287.2517,0.0436718
1288.2159,0.043551
1289.1802,0.0431908
1290.1444,0.042668
1291.1086,0.0420808
1292.0729,0.0415294
1293.0371,0.0410964
1294.0013,0.0408371
1294.9656,0.0407793
1295.9298,0.0409308
1296.8940,0.0412893
1297.8583,0.0418488
1298.8225,0.0425997
1299.7867,0.0435249
1300.7510,0.0445943
1301.7152,0.045766
1302.6794,0.0469922
1303.6437,0.0482285
1304.6079,0.0494415
1305.5721,0.0506145
1306.5364,0.0517491
1307.5006,0.0528641
1308.4648,0.0539839
1309.4291,0.0551197
1310.3933,0.0562475
1311.3575,0.057298
1312.3218,0.0581708
1313.2860,0.0587707
1314.2502,0.0590455
1315.2145,0.0589973
1316.1787,0.0586624
1317.1429,0.0580806
1318.1072,0.0572849
1319.0714,0.0563143
1320.0356,0.0552331
1320.9999,0.0541279
1321.9641,0.0530807
1322.9283,0.0521356
1323.8926,0.051281
1324.8568,0.0504524
1325.8210,0.0495496
1326.7853,0.0484617
1327.7495,0.0470932
1328.7137,0.0453836
1329.6780,0.043323
1330.6422,0.0409675
1331.6064,0.0384503
1332.5707,0.0359712
1333.5349,0.0337527
1334.4991,0.0319746
1335.4634,0.030717
1336.4276,0.0299233
1337.3918,0.0293902
1338.3561,0.0288145
1339.3203,0.0279342
1340.2845,0.0267016
1341.2488,0.0253106
1342.2130,0.0240343
1343.1772,0.0230533
1344.1415,0.0224054
1345.1057,0.0220236
1346.0699,0.0217963
1347.0342,0.0216194
1347.9984,0.021432
1348.9626,0.0212258
1349.9269,0.0210271
1350.8911,0.0208662
1351.8553,0.0207509
1352.8196,0.0206579
1353.7838,0.0205426
1354.7480,0.0203654
1355.7123,0.0201249
1356.6765,0.0198728
1357.6407,0.0196921
1358.6050,0.0196525
1359.5692,0.0197644
1360.5334,0.0199501
1361.4977,0.0200541
1362.4619,0.0199285
1363.4261,0.019557
1364.3904,0.0190797
1365.3546,0.0186785
1366.3188,0.0184643
1367.2831,0.0184531
1368.2473,0.0186011
1369.2115,0.018854
1370.1758,0.0191837
1371.1400,0.0195955
1372.1042,0.0201015
1373.0685,0.0206803
1374.0327,0.0212575
1374.9969,0.0217376
1375.9612,0.02207
1376.9254,0.0222728
1377.8896,0.0223898
1378.8539,0.0224409
1379.8181,0.0224189
1380.7823,0.0223243
1381.7466,0.0221966
1382.7108,0.0221048
1383.6750,0.0221005
1384.6393,0.0221705
1385.6035,0.0222219
1386.5677,0.022128
1387.5320,0.0218417
1388.4962,0.0214801
1389.4604,0.0212629
1390.4247,0.0213799
1391.3889,0.0219378
1392.3531,0.0229696
1393.3174,0.0244186
1394.2816,0.0260749
1395.2458,0.0275359
1396.2101,0.0283158
1397.1743,0.028095
1398.1385,0.026909
1399.1028,0.0251121
1400.0670,0.0231743
1401.0313,0.0214719
1401.9955,0.0201831
1402.9597,0.0192938
1403.9240,0.0186652
1404.8882,0.018126
1405.8524,0.0175673
1406.8167,0.0169881
1407.7809,0.0164488
1408.7451,0.0159892
1409.7094,0.0155931
1410.6736,0.01522
1411.6378,0.0148637
1412.6021,0.0145823
1413.5663,0.0144688
1414.5305,0.0145881
1415.4948,0.0149295
1416.4590,0.0153789
1417.4232,0.0157122
1418.3875,0.0156821
1419.3517,0.0152374
1420.3159,0.0146134
1421.2802,0.0141021
1422.2444,0.013833
1423.2086,0.0137829
1424.1729,0.0138742
1425.1371,0.0140481
1426.1013,0.0142981
1427.0656,0.0146661
1428.0298,0.0152082
1428.9940,0.0159476
1429.9583,0.0168402
1430.9225,0.017795
1431.8867,0.018748
1432.8510,0.0197155
1433.8152,0.0207723
1434.7794,0.021973
1435.7437,0.0232536
1436.7079,0.0244042
1437.6721,0.0252428
1438.6364,0.0258341
1439.6006,0.0264253
1440.5648,0.0272343
1441.5291,0.0283618
1442.4933,0.0298115
1443.4575,0.0315406
1444.4218,0.0335116
1445.3860,0.0357211
1446.3502,0.0381684
1447.3145,0.0407639
1448.2787,0.0432612
1449.2429,0.0453349
1450.2072,0.0467801
1451.1714,0.0476242
1452.1356,0.0480501
1453.0999,0.0482483
1454.0641,0.0482935
1455.0283,0.0480071
1455.9926,0.0468103
1456.9568,0.044043
1457.9210,0.0401807
1458.8853,0.0367425
1459.8495,0.0344483
1460.8137,0.033087
1461.7780,0.0323029
1462.7422,0.031854
1463.7064,0.0315597
1464.6707,0.0312289
1465.6349,0.0306947
1466.5991,0.0299178
1467.5634,0.0289792
1468.5276,0.0279625
1469.4918,0.0268833
1470.4561,0.0256844
1471.4203,0.0242655
1472.3845,0.0225749
1473.3488,0.0207613
1474.3130,0.019149
1475.2772,0.0179529
1476.2415,0.0171766
1477.2057,0.0167576
1478.1699,0.016662
1479.1342,0.0168847
1480.0984,0.017425
1481.0626,0.0182707
1482.0269,0.0193979
1482.9911,0.0207842
1483.9553,0.0224265
1484.9196,0.0243459
1485.8838,0.0265542
1486.8480,0.0289425
1487.8123,0.0310813
1488.7765,0.0321603
1489.7407,0.0315807
1490.7050,0.0297506
1491.6692,0.0276696
1492.6334,0.0259951
1493.5977,0.02489
1494.5619,0.024294
1495.5261,0.0241199
1496.4904,0.02433
1497.4546,0.0249324
1498.4188,0.025901
1499.3831,0.0271183
1500.3473,0.028438
1501.3115,0.029774
1502.2758,0.0311314
1503.2400,0.0326365
1504.2042,0.0346315
1505.1685,0.0378337
1506.1327,0.0432017
1507.0969,0.0503988
1508.0612,0.0563698
1509.0254,0.0591752
1509.9896,0.0600382
1510.9539,0.0604212
1511.9181,0.0609016
1512.8823,0.0614881
1513.8466,0.0619048
1514.8108,0.0617657
1515.7750,0.0607893
1516.7393,0.0589933
1517.7035,0.0566461
1518.6677,0.0539685
1519.6320,0.0509243
1520.5962,0.0473842
1521.5604,0.0435134
1522.5247,0.0398319
1523.4889,0.0367415
