<Group>
Group 2
6
465		261		286		286		401		286	
au-045-d-ex494nm	T638525872336447565	au-045-d-em580nm	T638525872336447566	au-045-d-ex400nm	T638525872336447567	au-045-d-tfa-ex400nm	T638525872336447568	au-045-d-tfa-ex900nm	T638525872336447569	au-045-d-tfa-ex400nm	T638525872336447570
X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
509	670.025364129787	305	1840.19131291923	415	2170.26609635051	415	2113.25229960994	800	4561.97653372858	815	4942.31979368589
510	1030.05994550112	306	2250.28607974164	416	2362.31527208602	416	2214.27699767523	801	4692.09087170965	816	4561.97653372858
511	830.038925283732	307	2510.3560229706	417	2338.30889719301	417	2385.32144246739	802	4782.17191312071	817	4501.9248472414
512	750.031783045461	308	2080.24447990881	418	2332.30731364491	418	2325.30547131714	803	4692.09087170965	818	4822.20842642101
513	930.048870274146	309	2600.3820148259	419	2113.25229960994	419	2279.29350240776	804	4491.91629944115	819	4722.11771420556
514	780.034376620112	310	2260.28862854126	420	2145.25999992635	420	2122.25445362277	805	5112.48225631181	820	4471.89926093796
515	840.039868922911	311	2190.27102436476	421	2077.24377513212	421	2039.23493602436	806	5162.53108645329	821	4622.02890540254
516	820.037992946674	312	2020.23057768827	422	2104.25015475447	422	2056.23887018175	807	4561.97653372858	822	4111.60558542205
517	900.045768102947	313	1850.19339820412	423	2032.23332557393	423	2174.26707833538	808	4732.12669977235	823	4401.84022569033
518	840.039868922911	314	2390.32279176899	424	2217.27774891746	424	2237.28278320463	809	4361.80690996481	824	4551.96787173206
519	860.04179010773	315	2330.30678670067	425	2186.27003514433	425	2349.31181093547	810	4662.06420051889	825	4211.68468794765
520	790.035263748946	316	2290.29634277386	426	2210.27599760042	426	2420.33094693474	811	4441.87384592536	826	4461.89077023488
521	680.026126938112	317	2040.23516654119	427	2400.32549885176	427	2351.31234217598	812	4291.74934015581	827	4571.98521475807
522	800.036162179798	318	1900.203994199	428	2039.23493602436	428	2226.28000875017	813	4812.19926954384	828	4371.81521034873
523	960.05207416574	319	2170.26609635051	429	2083.24518570395	429	2330.30678670067	814	4391.83186821142	829	4561.97653372858
524	970.053164734803	320	2720.41809527252	430	2074.24307137292	430	2111.25182218456	815	4742.13570437334	830	4742.13570437334
525	980.054266606342	321	2240.28354224778	431	2074.24307137292	431	2143.25951526549	816	4702.09980017428	831	4441.87384592536
526	970.053164734803	322	2200.27350533027	432	2086.24589251558	432	2068.24166690596	817	4551.96787173206	832	4121.61341003972
527	840.039868922911	323	2660.39985152688	433	2045.23632082017	433	2165.26487141292	818	4792.18101289376	833	4722.11771420556
528	910.046790857681	324	2410.32821724067	434	1995.2249052146	434	2184.26954121195	819	4812.19926954384	834	4481.90777067337
529	890.044756650513	325	2400.32549885176	435	2051.23770968587	435	2223.27925445542	820	4602.01137204506	835	4561.97653372858
530	1060.06348846994	326	1940.21267448192	436	2053.23817354487	436	2192.27151965283	821	4481.90777067337	836	4822.20842642101
531	570.018357638412	327	2270.29118864665	437	2087.2461283459	437	2199.27325672477	822	4872.25449633102	837	4181.66075737372
532	930.048870274146	328	2350.3120764987	438	1987.22310494486	438	2314.30258742241	823	4551.96787173206	838	4852.23601126189
533	920.047824914739	329	3020.51541986488	439	2067.24143322366	439	2270.29118864665	824	4501.9248472414	839	4461.89077023488
534	770.03350079327	330	2620.38791516637	440	1944.21355245845	440	2288.29582532658	825	4471.89926093796	840	4752.1447280086
