Baseline 100%T,,Baseline 0%T,,non-imine undoped,,non-imine 10 min iodine doped,,non-imine 1 min iodine doped,,imine undoped,,imine 10 min iodine doping,,imine 1 min iodine doping,,non-imine 1 min FeCl3 doping,,imine 1 min FeCl3 doping,,non-imine 30 min iodine doping,,non-imine 30 min iodine doping1,,imine 30 min iodine doping,,imine 30 min iodine doping1,,imine 10 min FeCl3,,non-imine 10 min FeCl3,,imine 30 min FeCl3 doping,,non-imine 30 min FeCl3 doping,,non-imine 1 hr iodine doping,,non-imine 1 hr iodine doping1,,imine 1 hr iodine doping,,imine 1 hr iodine doping1,,imine 5 sec TFA,,imine 10 sec TFA,,imine 30 sec TFA,,imine 1 min TFA,,non-imine 5 sec TFA vapour,,non-imine 10 sec TFA vapour,,non-imine 30 sec TFA vapour,,non-imine 1min TFA vapour,,imine polymer 1 hour FeCl3,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1194,1153.114502,1194,0.07240765542,1194,-0.01419543196,1194,0.006062574219,1194,0.01294437423,1194,-0.0173957739,1194,-0.008490108885,1194,0.003449768759,1194,-0.01476642769,1194,-0.01411024202,1194,0.007870247588,1194,-0.007508842275,1194,0.01578089036,1194,-0.01001250744,1194,-0.01441594679,1194,-0.02014098875,1194,-0.009178608656,1194,-0.01185026392,1194,-0.001533517963,1194,0.001091506216,1194,-0.01077996753,1194,-0.005358491093,1194,-0.007579820231,1194,-0.005602755118,1194,-0.006103277206,1194,-0.009493021294,1194,-0.01583584212,1194,-0.01563357562,1194,-0.01764454879,1194,-0.01635487936,1194,-0.009772078134,
1193.333374,1152.995972,1193.333374,0.07484742999,1193.333374,-0.01422935352,1193.333374,0.006241556257,1193.333374,0.01303671207,1193.333374,-0.01737209782,1193.333374,-0.008245990612,1193.333374,0.003371576779,1193.333374,-0.01477718633,1193.333374,-0.01415414177,1193.333374,0.007933014072,1193.333374,-0.007541813888,1193.333374,0.01576352306,1193.333374,-0.01007690653,1193.333374,-0.01449076273,1193.333374,-0.02009235136,1193.333374,-0.009297711775,1193.333374,-0.01199250948,1193.333374,-0.001476611127,1193.333374,0.001116004772,1193.333374,-0.01077860408,1193.333374,-0.00531185139,1193.333374,-0.00764544541,1193.333374,-0.005549036898,1193.333374,-0.006113180425,1193.333374,-0.00946642831,1193.333374,-0.01586344652,1193.333374,-0.01574218459,1193.333374,-0.01762700081,1193.333374,-0.01629963331,1193.333374,-0.009930642322,
1192.666626,1152.973877,1192.666626,0.07185731083,1192.666626,-0.0143223349,1192.666626,0.006288224366,1192.666626,0.01311124768,1192.666626,-0.01715626381,1192.666626,-0.008304302581,1192.666626,0.003415928222,1192.666626,-0.01470897626,1192.666626,-0.01397335064,1192.666626,0.008026982658,1192.666626,-0.007478513755,1192.666626,0.01584175043,1192.666626,-0.01007817127,1192.666626,-0.01451980416,1192.666626,-0.02021418326,1192.666626,-0.009130958468,1192.666626,-0.0117744375,1192.666626,-0.001579894451,1192.666626,0.0009887260385,1192.666626,-0.01078117918,1192.666626,-0.005238302052,1192.666626,-0.007550717797,1192.666626,-0.005499146413,1192.666626,-0.006121807732,1192.666626,-0.009456904605,1192.666626,-0.01577903144,1192.666626,-0.01577423885,1192.666626,-0.01772149466,1192.666626,-0.0164033398,1192.666626,-0.009805738926,
1192,1152.592529,1192,0.07298333943,1192,-0.01435890049,1192,0.006144297775,1192,0.01283379085,1192,-0.01727120951,1192,-0.008300036192,1192,0.003333698958,1192,-0.0146512175,1192,-0.01415138599,1192,0.007811891846,1192,-0.007537489291,1192,0.01568654552,1192,-0.01005454734,1192,-0.01464791317,1192,-0.02017687075,1192,-0.009152300656,1192,-0.01188729052,1192,-0.00175890536,1192,0.001064076787,1192,-0.0107531501,1192,-0.005402057432,1192,-0.007567558903,1192,-0.005695251282,1192,-0.006129107438,1192,-0.009499555454,1192,-0.01590662077,1192,-0.01573249884,1192,-0.01782774366,1192,-0.01654106192,1192,-0.009903670289,
1191.333374,1152.623169,1191.333374,0.07223484665,1191.333374,-0.01402804162,1191.333374,0.006088430993,1191.333374,0.01309921592,1191.333374,-0.0172388684,1191.333374,-0.008323349059,1191.333374,0.003332968568,1191.333374,-0.01462979335,1191.333374,-0.01396457758,1191.333374,0.007979916409,1191.333374,-0.007443755865,1191.333374,0.01575890556,1191.333374,-0.01006709319,1191.333374,-0.01442846749,1191.333374,-0.02011716552,1191.333374,-0.009085431695,1191.333374,-0.0117248036,1191.333374,-0.001575767761,1191.333374,0.001223928994,1191.333374,-0.01076809876,1191.333374,-0.005275743082,1191.333374,-0.007456071675,1191.333374,-0.005631579086,1191.333374,-0.006024296395,1191.333374,-0.009403002448,1191.333374,-0.01574028842,1191.333374,-0.01574453153,1191.333374,-0.0174881313,1191.333374,-0.01641719788,1191.333374,-0.009804726578,
1190.666626,1152.577148,1190.666626,0.07499261945,1190.666626,-0.01425245032,1190.666626,0.006377686746,1190.666626,0.01320450287,1190.666626,-0.01727703027,1190.666626,-0.008322790265,1190.666626,0.003357333131,1190.666626,-0.01462073252,1190.666626,-0.01407761406,1190.666626,0.008007311262,1190.666626,-0.007388229016,1190.666626,0.01583721302,1190.666626,-0.01004316472,1190.666626,-0.01447649207,1190.666626,-0.02004113793,1190.666626,-0.009009070694,1190.666626,-0.01188517455,1190.666626,-0.001417116611,1190.666626,0.001190365292,1190.666626,-0.01060534455,1190.666626,-0.005251192022,1190.666626,-0.007567049935,1190.666626,-0.005538098514,1190.666626,-0.006024857983,1190.666626,-0.009407157078,1190.666626,-0.01572036557,1190.666626,-0.01576669887,1190.666626,-0.01744680479,1190.666626,-0.01630890742,1190.666626,-0.009671383537,
1190,1152.450806,1190,0.07334029675,1190,-0.01414066181,1190,0.006357644219,1190,0.01308075432,1190,-0.01737274416,1190,-0.008385002613,1190,0.003406614065,1190,-0.01471543219,1190,-0.01403125003,1190,0.008034497499,1190,-0.007443043403,1190,0.01589034684,1190,-0.009931046516,1190,-0.01447288599,1190,-0.02002709731,1190,-0.009098664857,1190,-0.01173684746,1190,-0.001485434012,1190,0.001123790629,1190,-0.01063227281,1190,-0.005266025197,1190,-0.007555653341,1190,-0.005454004277,1190,-0.00607729191,1190,-0.009379595518,1190,-0.01582386158,1190,-0.01573918946,1190,-0.0174272079,1190,-0.01635183953,1190,-0.009665966034,
1189.333374,1152.376953,1189.333374,0.07284799963,1189.333374,-0.01419197489,1189.333374,0.0065593482,1189.333374,0.01310703252,1189.333374,-0.01728922129,1189.333374,-0.008395209908,1189.333374,0.003342255251,1189.333374,-0.01460276172,1189.333374,-0.01400047168,1189.333374,0.008012373932,1189.333374,-0.007227003109,1189.333374,0.01592941768,1189.333374,-0.01005308051,1189.333374,-0.01446832903,1189.333374,-0.01999243908,1189.333374,-0.008937159553,1189.333374,-0.01172943972,1189.333374,-0.001435899758,1189.333374,0.001169133,1189.333374,-0.01065091416,1189.333374,-0.005355524831,1189.333374,-0.007503702771,1189.333374,-0.005471795797,1189.333374,-0.006005812902,1189.333374,-0.009368398227,1189.333374,-0.01567467675,1189.333374,-0.01568436436,1189.333374,-0.01746152528,1189.333374,-0.01625953987,1189.333374,-0.009866677225,
1188.666626,1152.101929,1188.666626,0.07305651903,1188.666626,-0.01418536063,1188.666626,0.006327857729,1188.666626,0.01311244909,1188.666626,-0.01743208244,1188.666626,-0.008470714092,1188.666626,0.00342915603,1188.666626,-0.01468305103,1188.666626,-0.01422143634,1188.666626,0.007891125046,1188.666626,-0.007338447496,1188.666626,0.01583350822,1188.666626,-0.009891120717,1188.666626,-0.01455389988,1188.666626,-0.02020207606,1188.666626,-0.009282661602,1188.666626,-0.01200046577,1188.666626,-0.001356943045,1188.666626,0.001118963468,1188.666626,-0.01069829706,1188.666626,-0.005331591703,1188.666626,-0.007395863533,1188.666626,-0.00558972219,1188.666626,-0.006182192359,1188.666626,-0.009430360049,1188.666626,-0.01580119692,1188.666626,-0.01566318981,1188.666626,-0.01741994731,1188.666626,-0.01636116207,1188.666626,-0.009857263416,
1188,1151.758057,1188,0.07169561833,1188,-0.01436355896,1188,0.006309261546,1188,0.01302796323,1188,-0.01734090969,1188,-0.008469851688,1188,0.003241757629,1188,-0.01477123145,1188,-0.01417082828,1188,0.007954316214,1188,-0.007433526684,1188,0.01576255634,1188,-0.01014377363,1188,-0.01463264693,1188,-0.02028746344,1188,-0.009289097041,1188,-0.01195141207,1188,-0.001519588637,1188,0.001111696707,1188,-0.01082970947,1188,-0.005411363207,1188,-0.007552295458,1188,-0.005789055955,1188,-0.006154680625,1188,-0.009538808838,1188,-0.01607538201,1188,-0.01566383988,1188,-0.01758653298,1188,-0.01643694006,1188,-0.009839599952,
