t=24hrs FeCl3 0uM,,t=24hrs FeCl3 5uM,,t=24hrs FeCl3 20uM,,t=24hrs FeCl3 50uM,,t=24hrs FeCl3 100uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1400,0.01406119205,1400,0.01489323936,1400,0.01507777534,1400,0.01426091511,1400,0.0132049825,
1399.333374,0.01392835192,1399.333374,0.01460264809,1399.333374,0.01515786257,1399.333374,0.01440311503,1399.333374,0.01338562556,
1398.666626,0.01290303841,1398.666626,0.01371585019,1398.666626,0.01435722597,1398.666626,0.01369931269,1398.666626,0.01301705372,
1398,0.01205296721,1398,0.01272518281,1398,0.01334753167,1398,0.01294170693,1398,0.01203335263,
1397.333374,0.01052938402,1397.333374,0.01121403929,1397.333374,0.011970683,1397.333374,0.01157906279,1397.333374,0.01077143196,
1396.666626,0.009692756459,1396.666626,0.01038757153,1396.666626,0.01095910836,1396.666626,0.01071032323,1396.666626,0.009843715467,
1396,0.008806617931,1396,0.009432923049,1396,0.009731351398,1396,0.009590196423,1396,0.008830313571,
1395.333374,0.007898638025,1395.333374,0.008541902527,1395.333374,0.008634048514,1395.333374,0.008495044895,1395.333374,0.007880580612,
1394.666626,0.006371671334,1394.666626,0.007154812105,1394.666626,0.007312104572,1394.666626,0.007257008925,1394.666626,0.006458103657,
1394,0.00507562561,1394,0.005697382148,1394,0.005971969105,1394,0.006021836307,1394,0.005399012472,
1393.333374,0.004339255858,1393.333374,0.004922544118,1393.333374,0.005053626373,1393.333374,0.005180242006,1393.333374,0.004497205839,
1392.666626,0.003743564244,1392.666626,0.004375234246,1392.666626,0.004414667375,1392.666626,0.00450630812,1392.666626,0.003938963637,
1392,0.003764948808,1392,0.004229901358,1392,0.004030216951,1392,0.004209068604,1392,0.003640676616,
1391.333374,0.002782055642,1391.333374,0.003320134711,1391.333374,0.003143421374,1391.333374,0.003399700159,1391.333374,0.002881117864,
1390.666626,0.002439888893,1390.666626,0.002903945511,1390.666626,0.00277879904,1390.666626,0.003078241134,1390.666626,0.002388296882,
1390,0.001498974045,1390,0.001996611245,1390,0.002109228633,1390,0.002384678926,1390,0.001838788157,
1389.333374,0.00161899731,1389.333374,0.002070810646,1389.333374,0.00186106714,1389.333374,0.002184435958,1389.333374,0.001666288357,
1388.666626,0.001386333024,1388.666626,0.001798418583,1388.666626,0.001625337172,1388.666626,0.001892706845,1388.666626,0.001380775822,
1388,0.001362338662,1388,0.001836864511,1388,0.001474661753,1388,0.001762627158,1388,0.001350939157,
1387.333374,0.000872793491,1387.333374,0.001369038248,1387.333374,0.001127164578,1387.333374,0.001465389039,1387.333374,0.001100744936,
1386.666626,0.0006287072902,1386.666626,0.001103547751,1386.666626,0.0009510297095,1386.666626,0.001293478766,1386.666626,0.0009113391279,
1386,0.0003993969876,1386,0.0008578794077,1386,0.0007053697482,1386,0.001086108503,1386,0.0006404508022,
1385.333374,0.0003435650142,1385.333374,0.0007367957151,1385.333374,0.0006060248706,1385.333374,0.0009167866665,1385.333374,0.0006783017307,
1384.666626,0.0004543810501,1384.666626,0.0009610436973,1384.666626,0.0006843426381,1384.666626,0.001104897237,1384.666626,0.0007218343671,
1384,0.0001113239341,1384,0.0006657016929,1384,0.0004654978984,1384,0.0008596690604,1384,0.0005238595186,
1383.333374,0.0002430077875,1383.333374,0.0007753552054,1383.333374,0.000426551298,1383.333374,0.0007647490711,1383.333374,0.0005801294465,
1382.666626,0.0002360147191,1382.666626,0.0007829015376,1382.666626,0.0004494835157,1382.666626,0.0007194229984,1382.666626,0.0006111315452,
1382,0.0001333332038,1382,0.0006012552185,1382,0.0004454411392,1382,0.0007716469117,1382,0.0006460245349,
1381.333374,5.428626901E-005,1381.333374,0.0005398507346,1381.333374,0.0003836441319,1381.333374,0.0007468307158,1381.333374,0.0006145792431,
1380.666626,-0.0001564783743,1380.666626,0.0003444976464,1380.666626,0.0003423214948,1380.666626,0.0006658313214,1380.666626,0.0005546761677,
1380,0.0001965966512,1380,0.0007047475083,1380,0.0005358593771,1380,0.0008903798298,1380,0.0008018328226,
1379.333374,0.0001241150603,1379.333374,0.0005702019553,1379.333374,0.0003959510068,1379.333374,0.0008111690986,1379.333374,0.0007362770848,
1378.666626,-9.54569623E-005,1378.666626,0.0004726501356,1378.666626,0.0002807982091,1378.666626,0.0006725201965,1378.666626,0.0006061804015,
1378,-0.0001897027105,1378,0.0003189286508,1378,0.0002174188849,1378,0.0005840175436,1378,0.0005633850815,
1377.333374,-6.771241169E-005,1377.333374,0.0004704733437,1377.333374,0.0003237211204,1377.333374,0.0007225603913,1377.333374,0.0006339179818,
1376.666626,6.578122702E-005,1376.666626,0.0005997517728,1376.666626,0.0003316222865,1376.666626,0.0006675942568,1376.666626,0.0006492651301,
1376,-0.0001004777077,1376,0.0004078695783,1376,0.0003080487077,1376,0.000733476656,1376,0.0006502502365,
1375.333374,4.783990516E-005,1375.333374,0.0005369997816,1375.333374,0.0003446271585,1375.333374,0.0007708171033,1375.333374,0.0007313245442,
1374.666626,0.0002476439986,1374.666626,0.0007653195644,1374.666626,0.0004289351637,1374.666626,0.0008423173567,1374.666626,0.0008454038179,
1374,-0.0001091215308,1374,0.0003972465056,1374,0.000292687706,1374,0.0007412297418,1374,0.00073837745,
1373.333374,-3.882721649E-005,1373.333374,0.0005166546325,1373.333374,0.0003578137839,1373.333374,0.0008051264449,1373.333374,0.0008128547925,
1372.666626,-7.920384087E-005,1372.666626,0.0004409582762,1372.666626,0.0002817306959,1372.666626,0.000715792994,1372.666626,0.0007442894857,
1372,0.0001083462921,1372,0.0007158707594,1372,0.0002865745337,1372,0.0007412297418,1372,0.0008235918358,
1371.333374,-0.0001402275375,1371.333374,0.0004186224833,1371.333374,0.0002000669483,1371.333374,0.000641721068,1371.333374,0.0007708171033,
1370.666626,0.0004508568672,1370.666626,0.001045393641,1370.666626,0.0005385807599,1370.666626,0.0009664139943,1370.666626,0.001121584675,
1370,-0.0002938098914,1370,0.0002114880772,1370,0.0002532385988,1370,0.0006716127391,1370,0.0008317614556,
1369.333374,-0.0001891334687,1369.333374,0.0003039040312,1369.333374,0.000287092611,1369.333374,0.0007853392162,1369.333374,0.0009225714603,
1368.666626,-0.0003661320661,1368.666626,7.023430953E-005,1368.666626,0.0002227799996,1368.666626,0.0006497058203,1368.666626,0.0007723211311,
1368,-0.000125891107,1368,0.0003942668845,1368,0.000351673807,1368,0.0007490866701,1368,0.001003229525,
1367.333374,4.607946903E-005,1367.333374,0.0005719126784,1367.333374,0.0004374342388,1367.333374,0.0008986545145,1367.333374,0.001079543028,
1366.666626,1.488468661E-005,1366.666626,0.0005440494861,1366.666626,0.0004025580129,1366.666626,0.0008217244758,1366.666626,0.000941041857,
1366,-0.0001467486436,1366,0.0003007955384,1366,0.0002185584453,1366,0.0006754498463,1366,0.0009143482312,
1365.333374,-0.0002914299839,1365.333374,0.0002107370237,1365.333374,0.0001295527036,1365.333374,0.0005719645415,1365.333374,0.0008756467141,
1364.666626,-0.0004120643716,1364.666626,8.416343917E-005,1364.666626,5.770365533E-005,1364.666626,0.0005028152373,1364.666626,0.0008249144885,
1364,-0.0004424763611,1364,-5.60653898E-005,1364,6.298512744E-005,1364,0.0006052990211,1364,0.0009172016871,
1363.333374,-0.0007714410895,1363.333374,-0.0003157457686,1363.333374,-0.0001229409536,1363.333374,0.0003637725022,1363.333374,0.0006638350314,
1362.666626,-0.0007059058407,1362.666626,-0.000232031598,1362.666626,-0.0002567646734,1362.666626,0.0003146284434,1362.666626,0.0005973669467,
1362,-0.0004802297335,1362,9.247452545E-005,1362,-0.0002579029824,1362,0.0003089035454,1362,0.000694972754,
1361.333374,-0.0003501477186,1361.333374,3.502512845E-005,1361.333374,-0.0002994491661,1361.333374,0.0002218735317,1361.333374,0.0006185194943,
1360.666626,-0.0005466263392,1360.666626,-0.000109846158,1360.666626,-0.0003237645142,1360.666626,0.0001875843445,1360.666626,0.0005442309193,
1360,-0.0009365275037,1360,-0.0004355459241,1360,-0.0006003981107,1360,-2.816302003E-005,1360,0.0002988527704,
1359.333374,-0.0007712343941,1359.333374,-0.0003433710081,1359.333374,-0.0005834400654,1359.333374,-6.295011553E-005,1359.333374,0.0002939828846,
1358.666626,-0.001506329514,1358.666626,-0.001075884909,1358.666626,-0.001066433964,1358.666626,-0.0004904174129,1358.666626,-0.0001908411941,
1358,-0.001156338607,1358,-0.0007071463624,1358,-0.000975322735,1358,-0.0003994438157,1358,-8.536353562E-005,
1357.333374,-0.001682792208,1357.333374,-0.001259285142,1357.333374,-0.001236467622,1357.333374,-0.0007153129554,1357.333374,-0.0003675287298,
1356.666626,-0.001308116829,1356.666626,-0.0009094565758,1356.666626,-0.001097729779,1356.666626,-0.0005694284919,1356.666626,-0.0002057964593,
1356,-0.001463041059,1356,-0.001046911813,1356,-0.001215042779,1356,-0.0006691025337,1356,-0.000209780992,
1355.333374,-0.001410614583,1355.333374,-0.001022843411,1355.333374,-0.00124823791,1355.333374,-0.0006816118839,1355.333374,-0.0002366885601,
1354.666626,-0.001341666095,1354.666626,-0.0009378706454,1354.666626,-0.001223767758,1354.666626,-0.0005938321119,1354.666626,-0.0001638272806,
1354,-0.001489767921,1354,-0.001054658787,1354,-0.001192171243,1354,-0.0005853013135,1354,-8.417301433E-005,
1353.333374,-0.001725079026,1353.333374,-0.001330620958,1353.333374,-0.001410924131,1353.333374,-0.0007763506728,1353.333374,-0.0003679943038,
1352.666626,-0.001896040514,1352.666626,-0.001503801439,1352.666626,-0.001534704585,1352.666626,-0.0008710171678,1352.666626,-0.0004411833652,
1352,-0.001753078774,1352,-0.00133056927,1352,-0.001384140924,1352,-0.000754644745,1352,-0.0002933959768,
1351.333374,-0.001699759043,1351.333374,-0.001328814426,1351.333374,-0.001457313658,1351.333374,-0.0006689991569,1351.333374,-0.0001672429207,
1350.666626,-0.001760813175,1350.666626,-0.001360555761,1350.666626,-0.001432339312,1350.666626,-0.0007342815516,1350.666626,-0.0002333769517,
1350,-0.001720902044,1350,-0.001355085056,1350,-0.001465259818,1350,-0.0006908643991,1350,-0.0001690024801,
1349.333374,-0.001890061074,1349.333374,-0.001540637342,1349.333374,-0.001500757528,1349.333374,-0.0007645158912,1349.333374,-0.0002306344977,
1348.666626,-0.001808144967,1348.666626,-0.00144668424,1348.666626,-0.001541772275,1348.666626,-0.0007339197327,1348.666626,-0.0001392441918,
1348,-0.001931245322,1348,-0.001604138175,1348,-0.00154012139,1348,-0.000759141054,1348,-0.0001650175836,
1347.333374,-0.001886452781,1347.333374,-0.001533569652,1347.333374,-0.001558589749,1347.333374,-0.0007318006828,1347.333374,-0.0001962230745,
1346.666626,-0.001956397202,1346.666626,-0.001638128771,1346.666626,-0.001599031733,1346.666626,-0.0007734565879,1346.666626,-0.0001703997841,
1346,-0.0020473029,1346,-0.001699398039,1346,-0.001631836407,1346,-0.0008542763535,1346,-0.0002140759607,
1345.333374,-0.002001388464,1345.333374,-0.001632042695,1345.333374,-0.001598773757,1345.333374,-0.000744773366,1345.333374,-0.0001008400213,
1344.666626,-0.002097900957,1344.666626,-0.001768805319,1344.666626,-0.001629257458,1344.666626,-0.0008082874119,1344.666626,-0.0001678121916,
1344,-0.002049930859,1344,-0.001700738794,1344,-0.001620901749,1344,-0.0007599163218,1344,-5.798069833E-005,
1343.333374,-0.002068789676,1343.333374,-0.001760503859,1343.333374,-0.001580926124,1343.333374,-0.0007570221205,1343.333374,-0.0001208188914,
1342.666626,-0.002067707712,1342.666626,-0.001792265219,1342.666626,-0.001637974055,1342.666626,-0.0007915958413,1342.666626,-0.0001214917429,
1342,-0.00210681418,1342,-0.001786799985,1342,-0.001643802272,1342,-0.0008158836863,1342,-0.0001297210983,
1341.333374,-0.00220855698,1341.333374,-0.001793399453,1341.333374,-0.001693828381,1341.333374,-0.0008338661282,1341.333374,-0.0001525968546,
1340.666626,-0.002124640159,1340.666626,-0.001818765537,1340.666626,-0.001671033679,1340.666626,-0.0008142300649,1340.666626,-0.0001108295764,
1340,-0.002145607956,1340,-0.001810877468,1340,-0.001723686699,1340,-0.0008625951596,1340,-0.0001027033795,
1339.333374,-0.002217364963,1339.333374,-0.00186737976,1339.333374,-0.001708371099,1339.333374,-0.0008650235832,1339.333374,-0.0001728838542,
1338.666626,-0.002191507025,1338.666626,-0.001900834264,1338.666626,-0.001794172917,1338.666626,-0.000905220164,1338.666626,-0.0002080733393,
1338,-0.002186561935,1338,-0.001911916537,1338,-0.00177437393,1338,-0.0009222690132,1338,-0.000137691517,
1337.333374,-0.002199388109,1337.333374,-0.00185469829,1337.333374,-0.001741012791,1337.333374,-0.0008683304186,1337.333374,-0.0002159388241,
1336.666626,-0.0022398734,1336.666626,-0.001886710525,1336.666626,-0.001749881892,1336.666626,-0.0009072867106,1336.666626,-0.0001962230745,
1336,-0.002251822734,1336,-0.001931760693,1336,-0.001763958484,1336,-0.0008977287798,1336,-0.0001805947395,
1335.333374,-0.002295701997,1335.333374,-0.001987010473,1335.333374,-0.001820312231,1335.333374,-0.0009799200343,1335.333374,-0.0001985517592,
1334.666626,-0.002318515442,1334.666626,-0.00191701937,1334.666626,-0.001758338185,1334.666626,-0.000928623369,1334.666626,-0.0001661043789,
1334,-0.002305332106,1334,-0.002017054707,1334,-0.001805412467,1334,-0.0009328079177,1334,-0.0002210616658,
1333.333374,-0.002333191689,1333.333374,-0.001969797071,1333.333374,-0.001791698043,1333.333374,-0.0009541433537,1333.333374,-0.000219716283,
1332.666626,-0.002321038861,1332.666626,-0.001983093563,1332.666626,-0.001765556983,1332.666626,-0.0009435015963,1332.666626,-0.0002260809706,
1332,-0.002331543714,1332,-0.00197644555,1332,-0.0017454474,1332,-0.0008895139908,1332,-0.0002113333903,
1331.333374,-0.002308525145,1331.333374,-0.001976239262,1331.333374,-0.001715023303,1331.333374,-0.0008864140254,1331.333374,-0.000155805581,
1330.666626,-0.002279994544,1330.666626,-0.001916710171,1330.666626,-0.001713321661,1330.666626,-0.0008737038588,1330.666626,-0.0001386231161,
1330,-0.002342872554,1330,-0.001924493234,1330,-0.001702079666,1330,-0.0008477141382,1330,-0.0001505784603,
1329.333374,-0.002395444084,1329.333374,-0.002015405567,1329.333374,-0.001736268867,1329.333374,-0.0009876166005,1329.333374,-0.0002138172276,
1328.666626,-0.002329329494,1328.666626,-0.00197809469,1328.666626,-0.001722294372,1328.666626,-0.0009057884454,1328.666626,-0.0001666736498,
1328,-0.002315168269,1328,-0.001988556469,1328,-0.001746788039,1328,-0.0009340477991,1328,-0.0001660526177,
1327.333374,-0.002272063401,1327.333374,-0.001964591909,1327.333374,-0.001726161921,1327.333374,-0.0007803816698,1327.333374,-0.0001583932317,
1326.666626,-0.002345447196,1326.666626,-0.002047560411,1326.666626,-0.001740445616,1326.666626,-0.0009265569388,1326.666626,-0.0002269088873,
1326,-0.002355848672,1326,-0.00202828832,1326,-0.001762978849,1326,-0.0008213611436,1326,-0.0002090565249,
1325.333374,-0.002319751307,1325.333374,-0.002005150542,1325.333374,-0.001715848455,1325.333374,-0.0008166587795,1325.333374,-0.0001457653125,
1324.666626,-0.002336641774,1324.666626,-0.001997214276,1324.666626,-0.00173771265,1324.666626,-0.000822446309,1324.666626,-0.0001982930116,
1324,-0.002317433944,1324,-0.001986082643,1324,-0.001708835131,1324,-0.0007727847551,1324,-0.0001671911741,
1323.333374,-0.002350647934,1323.333374,-0.001945728436,1323.333374,-0.001682276488,1323.333374,-0.0007731982041,1323.333374,-0.0001707102929,
1322.666626,-0.002328299684,1322.666626,-0.002023032168,1322.666626,-0.001701048226,1322.666626,-0.0007783661713,1322.666626,-0.0001668806508,
1322,-0.00236722827,1322,-0.001985206734,1322,-0.001732143573,1322,-0.0007440497866,1322,-0.0001844759972,
1321.333374,-0.002391119255,1321.333374,-0.002014014171,1321.333374,-0.001702131238,1321.333374,-0.0007347983774,1321.333374,-0.0001929111604,
1320.666626,-0.002382520586,1320.666626,-0.001971755642,1320.666626,-0.001724821166,1320.666626,-0.0007184658316,1320.666626,-0.0001703997841,
1320,-0.002417274052,1320,-0.001996956533,1320,-0.001749108429,1320,-0.0007151062018,1320,-0.0002361193765,
1319.333374,-0.002392560709,1319.333374,-0.001982629765,1319.333374,-0.001706050476,1319.333374,-0.0007094205939,1319.333374,-0.0001974650368,
1318.666626,-0.002364241751,1318.666626,-0.001969900215,1318.666626,-0.001695581828,1318.666626,-0.0006778384559,1318.666626,-0.0001755231642,
1318,-0.002395392628,1318,-0.001981032314,1318,-0.001666856231,1318,-0.0006588673568,1318,-0.0002327560214,
1317.333374,-0.00239472324,1317.333374,-0.001996028936,1317.333374,-0.001690682606,1317.333374,-0.0006855920656,1317.333374,-0.0002529875201,
1316.666626,-0.002444971818,1316.666626,-0.002025299706,1316.666626,-0.001691765618,1316.666626,-0.0007025460945,1316.666626,-0.000291533448,
1316,-0.002392148832,1316,-0.002008448588,1316,-0.001655200496,1316,-0.0006662594387,1316,-0.0002784437384,
1315.333374,-0.00238514645,1315.333374,-0.002005820395,1315.333374,-0.001588612096,1315.333374,-0.0006562826457,1315.333374,-0.0002621457388,
1314.666626,-0.002402961254,1314.666626,-0.00200386229,1314.666626,-0.001586806611,1314.666626,-0.0007012538845,1314.666626,-0.0003376805689,
1314,-0.002411044436,1314,-0.002021022607,1314,-0.001534343464,1314,-0.0006814568187,1314,-0.000329455157,
1313.333374,-0.002376239048,1313.333374,-0.002015354112,1313.333374,-0.001531763934,1313.333374,-0.0006928286166,1313.333374,-0.0003543896019,
1312.666626,-0.002402806655,1312.666626,-0.002031071112,1312.666626,-0.001489871182,1312.666626,-0.0006532844272,1312.666626,-0.0003520617611,
1312,-0.002436528914,1312,-0.002058587503,1312,-0.001479345723,1312,-0.0006746335421,1312,-0.0004025989911,
1311.333374,-0.002440029755,1311.333374,-0.002070232294,1311.333374,-0.001415620092,1311.333374,-0.0007090587751,1311.333374,-0.0004394766293,
1310.666626,-0.002220609924,1310.666626,-0.00196876633,1310.666626,-0.001307961997,1310.666626,-0.0006370004849,1310.666626,-0.0003402671427,
1310,-0.002628669841,1310,-0.002117272932,1310,-0.001577057294,1310,-0.0008254434215,1310,-0.000539335655,
1309.333374,-0.002472616499,1309.333374,-0.002054671291,1309.333374,-0.001391365775,1309.333374,-0.0007208433817,1309.333374,-0.0004271154758,
1308.666626,-0.002472050255,1308.666626,-0.00209027552,1308.666626,-0.001384605304,1308.666626,-0.0007342815516,1308.666626,-0.0004581987159,
1308,-0.002448833082,1308,-0.002054877579,1308,-0.001337691909,1308,-0.0007517505437,1308,-0.0004590778844,
1307.333374,-0.002416862175,1307.333374,-0.002055959543,1307.333374,-0.001330620958,1307.333374,-0.0006973772543,1307.333374,-0.0004632669734,
1306.666626,-0.002399202669,1306.666626,-0.002089090412,1306.666626,-0.001323549775,1306.666626,-0.0007088520215,1306.666626,-0.0004790920066,
1306,-0.002432976617,1306,-0.002084710868,1306,-0.001373509644,1306,-0.0007449801196,1306,-0.0005012254114,
1305.333374,-0.00243029953,1305.333374,-0.002126906998,1305.333374,-0.001336762914,1305.333374,-0.000758986047,1305.333374,-0.0005156528787,
1304.666626,-0.002405947307,1304.666626,-0.002116757678,1304.666626,-0.00134677568,1304.666626,-0.0007768158102,1304.666626,-0.0005240815808,
1304,-0.002368360991,1304,-0.002067862311,1304,-0.001388372621,1304,-0.0007145376294,1304,-0.0005432136822,
1303.333374,-0.002603093628,1303.333374,-0.002213398926,1303.333374,-0.001480171224,1303.333374,-0.0008143334417,1303.333374,-0.0006227320991,
1302.666626,-0.002390707145,1302.666626,-0.00209182105,1302.666626,-0.001379547757,1302.666626,-0.0007347983774,1302.666626,-0.0005006048596,
1302,-0.002327836119,1302,-0.002067449968,1302,-0.001347033773,1302,-0.0007669448969,1302,-0.0003970644902,
1301.333374,-0.002439514967,1301.333374,-0.002129276982,1301.333374,-0.001448954688,1301.333374,-0.0007628104649,1301.333374,-0.0005487463204,
1300.666626,-0.002400695812,1300.666626,-0.002109338762,1300.666626,-0.001404215582,1300.666626,-0.0007787279319,1300.666626,-0.000535405823,
1300,-0.002410632558,1300,-0.002127216198,1300,-0.001442504697,1300,-0.000803843257,1300,-0.000548798067,
1299.333374,-0.002377320314,1299.333374,-0.002094654832,1299.333374,-0.001465414651,1299.333374,-0.0008024480194,1299.333374,-0.0005189623334,
1298.666626,-0.00244296412,1298.666626,-0.00214849296,1298.666626,-0.001579688163,1298.666626,-0.0008358813357,1298.666626,-0.0005656540743,
1298,-0.002363829874,1298,-0.002076106379,1298,-0.001502614818,1298,-0.0008357780171,1298,-0.0005454370985,
1297.333374,-0.002443890786,1297.333374,-0.00213813805,1297.333374,-0.001594440895,1297.333374,-0.0009146229131,1297.333374,-0.0005824060063,
1296.666626,-0.002453414723,1296.666626,-0.002170438413,1296.666626,-0.001612958498,1296.666626,-0.000888118986,1296.666626,-0.0006661043735,
1296,-0.002382417675,1296,-0.002153953537,1296,-0.001645607408,1296,-0.0008818673086,1296,-0.0006449616048,
1295.333374,-0.002426077845,1295.333374,-0.00216338085,1295.333374,-0.001631372143,1295.333374,-0.0008403251413,1295.333374,-0.000631520641,
1294.666626,-0.002429681597,1294.666626,-0.002171056578,1294.666626,-0.001656541484,1294.666626,-0.0009513021214,1294.666626,-0.0006390166236,
1294,-0.002404351253,1294,-0.002179195639,1294,-0.001660357928,1294,-0.0008989687776,1294,-0.0006438759738,
1293.333374,-0.002429733286,1293.333374,-0.00218578917,1293.333374,-0.001680368325,1293.333374,-0.0008913739584,1293.333374,-0.0006773215136,
1292.666626,-0.002431380562,1292.666626,-0.002212574705,1292.666626,-0.001719200285,1292.666626,-0.000907854992,1292.666626,-0.0006620206404,
1292,-0.002398739336,1292,-0.002223958028,1292,-0.001719819149,1292,-0.0009671610314,1292,-0.0007094205939,
1291.333374,-0.002463916549,1291.333374,-0.002268561162,1291.333374,-0.001754780416,1291.333374,-0.0009694856126,1291.333374,-0.0007588309818,
1290.666626,-0.002386485226,1290.666626,-0.002207629848,1290.666626,-0.001725543058,1290.666626,-0.000969020708,1290.666626,-0.0007148477598,
1290,-0.002426850144,1290,-0.002230241895,1290,-0.001792007359,1290,-0.0009570878465,1290,-0.0007136589265,
1289.333374,-0.002408521716,1289.333374,-0.002205311786,1289.333374,-0.001715590595,1289.333374,-0.0009542466723,1289.333374,-0.0007369691157,
1288.666626,-0.002437661402,1288.666626,-0.002213141182,1288.666626,-0.001750191208,1288.666626,-0.001000839984,1288.666626,-0.0007883918006,
1288,-0.002429939108,1288,-0.002253779909,1288,-0.001730184071,1288,-0.001002028002,1288,-0.0007745418698,
1287.333374,-0.002408161294,1287.333374,-0.002214120002,1287.333374,-0.001747200498,1287.333374,-0.0009741346585,1287.333374,-0.000745186815,
1286.666626,-0.002398636192,1286.666626,-0.002223700518,1286.666626,-0.00176370074,1286.666626,-0.0009933502879,1286.666626,-0.0007887535612,
1286,-0.002413412789,1286,-0.002251977101,1286,-0.001814795774,1286,-0.001001873054,1286,-0.000832212565,
1285.333374,-0.00244533224,1285.333374,-0.002246517688,1285.333374,-0.00178582035,1285.333374,-0.0009884431493,1285.333374,-0.0008008460281,
1284.666626,-0.002369545167,1284.666626,-0.002243942348,1284.666626,-0.001822116668,1284.666626,-0.0009988255333,1284.666626,-0.0008409452275,
1284,-0.002420260105,1284,-0.002223339863,1284,-0.00175488356,1284,-0.0009793002391,1284,-0.000848127529,
1283.333374,-0.002426335355,1283.333374,-0.002276955871,1283.333374,-0.0018168065,1283.333374,-0.00103880302,1283.333374,-0.000872463861,
1282.666626,-0.002426747233,1282.666626,-0.00225815759,1282.666626,-0.001792419818,1282.666626,-0.001040714094,1282.666626,-0.0008949905168,
1282,-0.00244533224,1282,-0.002282878617,1282,-0.001779993996,1282,-0.001000116812,1282,-0.0008993304218,
1281.333374,-0.002437558491,1281.333374,-0.002294311533,1281.333374,-0.001822735299,1281.333374,-0.001037201961,1281.333374,-0.0009152428829,
1280.666626,-0.002427931176,1280.666626,-0.002250741003,1280.666626,-0.001780509599,1280.666626,-0.001023153425,1280.666626,-0.0008899273234,
1280,-0.00236913329,1280,-0.002208659891,1280,-0.001789996633,1280,-0.000982192927,1280,-0.0009241804946,
1279.333374,-0.002390398411,1279.333374,-0.002213965403,1279.333374,-0.001759472652,1279.333374,-0.0009768723976,1279.333374,-0.0009071317036,
1278.666626,-0.002418612596,1278.666626,-0.002289161552,1278.666626,-0.00177839573,1278.666626,-0.0009868418565,1278.666626,-0.0009664894897,
1278,-0.002357444959,1278,-0.002246208722,1278,-0.00173771265,1278,-0.0009734631167,1278,-0.0009422617732,
1277.333374,-0.002400644356,1277.333374,-0.002248783829,1277.333374,-0.001762772561,1277.333374,-0.0009642682271,1277.333374,-0.0009518187144,
1276.666626,-0.00241619302,1276.666626,-0.002314344281,1276.666626,-0.001814228599,1276.666626,-0.001009310945,1276.666626,-0.001008484513,
1276,-0.00237428234,1276,-0.002254912863,1276,-0.00180592807,1276,-0.0009989804821,1276,-0.0009879781865,
1275.333374,-0.002390810288,1275.333374,-0.002265162067,1275.333374,-0.001799277146,1275.333374,-0.0009819346014,1275.333374,-0.001036323956,
1274.666626,-0.002420826582,1274.666626,-0.002292045625,1274.666626,-0.001808144967,1274.666626,-0.0009792485507,1274.666626,-0.00104624033,
1274,-0.002411971102,1274,-0.002254912863,1274,-0.001766691334,1274,-0.0009579660255,1274,-0.001048202976,
1273.333374,-0.002420826582,1273.333374,-0.00225774548,1273.333374,-0.001814538031,1273.333374,-0.0009963978082,1273.333374,-0.001088950667,
1272.666626,-0.002392972587,1272.666626,-0.002271445235,1272.666626,-0.001830365392,1272.666626,-0.00101798831,1272.666626,-0.001137956395,
1272,-0.002344468841,1272,-0.002213707892,1272,-0.001747973962,1272,-0.0009651980945,1272,-0.001097316621,
1271.333374,-0.002403630409,1271.333374,-0.002253779909,1271.333374,-0.001836242503,1271.333374,-0.001004868886,1271.333374,-0.001134858234,
1270.666626,-0.002387926914,1270.666626,-0.002248938428,1270.666626,-0.001789016998,1270.666626,-0.0009939183947,1270.666626,-0.001179057057,
1270,-0.002402909566,1270,-0.002253934275,1270,-0.00181469263,1270,-0.0009930402739,1270,-0.001171673648,
1269.333374,-0.002379946178,1269.333374,-0.002265419578,1269.333374,-0.001810310408,1269.333374,-0.0009902509628,1269.333374,-0.001161037246,
1268.666626,-0.002433748916,1268.666626,-0.002251925645,1268.666626,-0.001838356256,1268.666626,-0.001039526192,1268.666626,-0.001178592327,
1268,-0.002404557308,1268,-0.002236061962,1268,-0.001806649845,1268,-0.001032915083,1268,-0.001162741217,
1267.333374,-0.00238056411,1267.333374,-0.002265883144,1267.333374,-0.001801958075,1267.333374,-0.001039732713,1267.333374,-0.001243281993,
1266.666626,-0.002423091792,1266.666626,-0.002276183339,1266.666626,-0.001848151209,1266.666626,-0.001046395279,1266.666626,-0.001218501828,
1266,-0.002435036004,1266,-0.002290964127,1266,-0.001871658373,1266,-0.001086523407,1266,-0.001239461824,
1265.333374,-0.002398996614,1265.333374,-0.002266707132,1265.333374,-0.001810671296,1265.333374,-0.001054968685,1265.333374,-0.001206627465,
1264.666626,-0.002416656353,1264.666626,-0.002242345829,1264.666626,-0.001838304684,1264.666626,-0.001078622066,1264.666626,-0.001264911843,
1264,-0.002418664284,1264,-0.002244405914,1264,-0.001801700331,1264,-0.001048048027,1264,-0.001262485632,
1263.333374,-0.002485743258,1263.333374,-0.002307752613,1263.333374,-0.001870214939,1263.333374,-0.001138059655,1263.333374,-0.001286282553,
1262.666626,-0.002439103089,1262.666626,-0.00226232945,1262.666626,-0.001890524989,1262.666626,-0.001104288152,1262.666626,-0.001276784693,
