t=1hrs FeCl3 0uM,,t=1hrs FeCl3 5uM,,t=1hrs FeCl3 20uM,,t=1hrs FeCl3 50uM,,t=1hrs FeCl3 100uM,,
1152,-0.002103053033,1152,-0.00177256926,1152,-0.001679543173,1152,-0.0009187042597,1152,-0.0001141421162,
1151.333374,-0.001953150146,1151.333374,-0.001747355214,1151.333374,-0.00134197576,1151.333374,-0.0007200164255,1151.333374,0.000291055796,
1150.666626,-0.002041325439,1150.666626,-0.001495133736,1150.666626,-0.0010631287,1150.666626,-0.0006511649699,1150.666626,0.0003295239294,
1150,-0.00189928792,1150,-0.001361071831,1150,-0.001118695596,1150,-0.0004806434445,1150,0.0002773272572,
1149.333374,-0.002099755686,1149.333374,-0.001655509928,1149.333374,-0.001179934829,1149.333374,-0.0005281666527,1149.333374,-0.00011305519,
1148.666626,-0.002008757787,1148.666626,-0.001516080461,1148.666626,-0.001268886728,1148.666626,-0.0007447216776,1148.666626,-5.684186544E-005,
1148,-0.001925472519,1148,-0.001413452788,1148,-0.001152672572,1148,-0.0006382411812,1148,-0.0001689507335,
1147.333374,-0.001911813393,1147.333374,-0.001326749916,1147.333374,-0.00115866214,1147.333374,-0.0006911228411,1147.333374,-0.0004003231297,
1146.666626,-0.002053383272,1146.666626,-0.001510611735,1146.666626,-0.001296193339,1146.666626,-0.0006515267887,1146.666626,-0.0004276326799,
1146,-0.002135253046,1146,-0.001602797071,1146,-0.001364323311,1146,-0.0006572648417,1146,-0.0005505043664,
1145.333374,-0.002136025811,1145.333374,-0.001674592262,1145.333374,-0.001413968857,1145.333374,-0.0006720490055,1145.333374,-0.0005227371585,
1144.666626,-0.002166986931,1144.666626,-0.001652466948,1144.666626,-0.001470316318,1144.666626,-0.0007187759038,1144.666626,-0.0004815743014,
1144,-0.002228026977,1144,-0.001819745172,1144,-0.001593460795,1144,-0.0007814152632,1144,-0.0004545784614,
1143.333374,-0.002289264696,1143.333374,-0.001812063274,1143.333374,-0.001572156791,1143.333374,-0.0006887451163,1143.333374,-0.0004523546086,
1142.666626,-0.002272011712,1142.666626,-0.001773703611,1142.666626,-0.001640037168,1142.666626,-0.0007681335555,1142.666626,-0.0004174435162,
1142,-0.002293230034,1142,-0.001789996633,1142,-0.001668661367,1142,-0.0006621757057,1142,-0.0004184262361,
1141.333374,-0.002304765629,1141.333374,-0.001758492901,1141.333374,-0.00158422743,1141.333374,-0.0006351394113,1141.333374,-0.0003994438157,
1140.666626,-0.002256046049,1140.666626,-0.001832840033,1140.666626,-0.001623119693,1140.666626,-0.0006300214445,1140.666626,-0.0002924129658,
1140,-0.00236207922,1140,-0.001844645711,1140,-0.001657005632,1140,-0.0006927252398,1140,-0.0003590452252,
1139.333374,-0.002326651709,1139.333374,-0.001872380031,1139.333374,-0.001659790636,1139.333374,-0.0005905749276,1139.333374,-0.0002773572342,
1138.666626,-0.002351574833,1138.666626,-0.001857378986,1138.666626,-0.001691610902,1138.666626,-0.000638344558,1138.666626,-0.0002989318164,
1138,-0.002373561496,1138,-0.00181639404,1138,-0.001678666449,1138,-0.0005840605008,1138,-0.0002494690707,
1137.333374,-0.002388081281,1137.333374,-0.001869647997,1137.333374,-0.001645246404,1137.333374,-0.0006059817388,1137.333374,-0.0002442430705,
1136.666626,-0.002475602319,1136.666626,-0.001907638274,1136.666626,-0.00173085439,1136.666626,-0.000653129362,1136.666626,-0.0002275815641,
1136,-0.002426901599,1136,-0.001851398963,1136,-0.0017056379,1136,-0.0006292460021,1136,-0.0001459205669,
1135.333374,-0.002487133024,1135.333374,-0.001910885563,1135.333374,-0.001712032361,1135.333374,-0.0006735997158,1135.333374,-0.0001661043789,
1134.666626,-0.002225554781,1134.666626,-0.001757874154,1134.666626,-0.001539347577,1134.666626,-0.0004516305635,1134.666626,3.629364437E-005,
1134,-0.002409448382,1134,-0.001807938796,1134,-0.001675468986,1134,-0.0005814753822,1134,-5.860187957E-005,
1133.333374,-0.002377886558,1133.333374,-0.001857636729,1133.333374,-0.001689548022,1133.333374,-0.0005622932222,1133.333374,-2.847363248E-005,
1132.666626,-0.002461136784,1132.666626,-0.001922122203,1132.666626,-0.00165035238,1132.666626,-0.0006307451986,1132.666626,-9.788970056E-005,
1132,-0.002359865,1132,-0.001806598273,1132,-0.001614196459,1132,-0.0005168939242,1132,3.572278274E-006,
1131.333374,-0.002453002846,1131.333374,-0.001815981581,1131.333374,-0.00164792838,1131.333374,-0.0005997259868,1131.333374,-4.49357176E-005,
1130.666626,-0.002474675654,1130.666626,-0.001832376001,1130.666626,-0.001698521315,1130.666626,-0.0005959518603,1130.666626,-6.869592471E-005,
1130,-0.002383550396,1130,-0.001765556983,1130,-0.001621366013,1130,-0.0005064483266,1130,1.415985571E-005,
1129.333374,-0.002482705982,1129.333374,-0.001864699181,1129.333374,-0.001685989671,1129.333374,-0.0006153392605,1129.333374,-5.02676412E-005,
1128.666626,-0.002428703476,1128.666626,-0.001867070445,1128.666626,-0.001625337522,1128.666626,-0.0005611040397,1128.666626,-2.324497837E-005,
1128,-0.002470402978,1128,-0.00186449301,1128,-0.001719406573,1128,-0.0006287290016,1128,-7.599455421E-005,
1127.333374,-0.002457121387,1127.333374,-0.001828354783,1127.333374,-0.001686041243,1127.333374,-0.0006282637478,1127.333374,-5.21312104E-005,
1126.666626,-0.002511429135,1126.666626,-0.001871761517,1126.666626,-0.001715074875,1126.666626,-0.0006378793041,1126.666626,-9.633688751E-005,
1126,-0.002438999945,1126,-0.001820466947,1126,-0.001682276488,1126,-0.0006274366169,1126,-3.095851571E-005,
1125.333374,-0.002464585938,1125.333374,-0.001802886138,1125.333374,-0.001639108756,1125.333374,-0.0006620206404,1125.333374,2.467002923E-005,
1124.666626,-0.002488934668,1124.666626,-0.001886143466,1124.666626,-0.001724253874,1124.666626,-0.000636173354,1124.666626,-5.337358743E-005,
1124,-0.002430248074,1124,-0.001859080163,1124,-0.001667681499,1124,-0.0006316240178,1124,-3.934649158E-006,
1123.333374,-0.002491560066,1123.333374,-0.001870472683,1123.333374,-0.001635859371,1123.333374,-0.0006824388984,1123.333374,-3.287393702E-005,
1122.666626,-0.00243771309,1122.666626,-0.001816445612,1122.666626,-0.001641429728,1122.666626,-0.0006614520098,1122.666626,5.040290489E-005,
1122,-0.002483787015,1122,-0.001873204834,1122,-0.001672374667,1122,-0.0007374859997,1122,-3.654944885E-005,
1121.333374,-0.002485691803,1121.333374,-0.001854182803,1121.333374,-0.001693622209,1121.333374,-0.0007112813764,1121.333374,-5.021848665E-006,
1120.666626,-0.002491302555,1120.666626,-0.001852945541,1120.666626,-0.001672013546,1120.666626,-0.000726270373,1120.666626,1.206302841E-005,
1120,-0.002478639362,1120,-0.001837943797,1120,-0.001665463788,1120,-0.0007725780597,1120,5.694917036E-007,
1119.333374,-0.002502009505,1119.333374,-0.001859544078,1119.333374,-0.001639315044,1119.333374,-0.0008407902205,1119.333374,-1.610077379E-005,
1118.666626,-0.002471535467,1118.666626,-0.001822890015,1118.666626,-0.001662885072,1118.666626,-0.0008039983222,1118.666626,-2.412505273E-005,
1118,-0.002454084111,1118,-0.00182624103,1118,-0.001615795423,1118,-0.00087577058,1118,-6.160816611E-006,
1117.333374,-0.002470608801,1117.333374,-0.001828973414,1117.333374,-0.001621623873,1117.333374,-0.0008382066153,1117.333374,3.748450035E-005,
1116.666626,-0.002507054014,1116.666626,-0.001816187752,1116.666626,-0.00165937806,1116.666626,-0.00087577058,1116.666626,-3.634237873E-005,
1116,-0.002485382836,1116,-0.001778962789,1116,-0.001626730198,1116,-0.0008750472334,1116,1.760281521E-005,
1115.333374,-0.002572575351,1115.333374,-0.001830107649,1115.333374,-0.001708835131,1115.333374,-0.0009666444967,1115.333374,-8.060142864E-005,
1114.666626,-0.002513745567,1114.666626,-0.001827787724,1114.666626,-0.001645607408,1114.666626,-0.000883675646,1114.666626,-7.351552995E-006,
1114,-0.002496913541,1114,-0.001821704209,1114,-0.001674385974,1114,-0.0009666961269,1114,-2.267551645E-005,
1113.333374,-0.00249789143,1113.333374,-0.001842171187,1113.333374,-0.001633435255,1113.333374,-0.0009960362222,1113.333374,-5.0319406E-005,
1112.666626,-0.002528620884,1112.666626,-0.001838201541,1112.666626,-0.001662936644,1112.666626,-0.0009753743652,1112.666626,-5.176884952E-005,
1112,-0.002538451925,1112,-0.001836964278,1112,-0.001731060678,1112,-0.0009796101367,1112,-7.702980656E-005,
1111.333374,-0.002538194647,1111.333374,-0.001796544529,1111.333374,-0.0016820702,1111.333374,-0.0009817796526,1111.333374,-0.000100632984,
1110.666626,-0.002511995379,1110.666626,-0.001792935422,1110.666626,-0.001677996013,1110.666626,-0.0009723783587,1110.666626,-6.730299447E-006,
1110,-0.002537937136,1110,-0.001835366129,1110,-0.001697541447,1110,-0.001035497524,1110,-7.050765271E-005,
1109.333374,-0.002531554783,1109.333374,-0.001830880996,1109.333374,-0.001657624496,1109.333374,-0.001021345612,1109.333374,-7.34064015E-005,
1108.666626,-0.002553172177,1108.666626,-0.001830932568,1108.666626,-0.001680368325,1108.666626,-0.001035600901,1108.666626,-0.0001025998572,
1108,-0.002564700786,1108,-0.001802576822,1108,-0.001751480275,1108,-0.001057447633,1108,-0.0001356212888,
1107.333374,-0.002532326849,1107.333374,-0.001804896863,1107.333374,-0.001680574613,1107.333374,-0.00105434889,1107.333374,-0.0001071029328,
1106.666626,-0.00257185474,1106.666626,-0.001807938796,1106.666626,-0.001722191228,1106.666626,-0.001091739279,1106.666626,-0.000145972328,
1106,-0.002582508139,1106,-0.001781334635,1106,-0.001716621919,1106,-0.001110226731,1106,-9.514639532E-005,
1105.333374,-0.00257355324,1105.333374,-0.001826189458,1105.333374,-0.001761999214,1105.333374,-0.001137233456,1105.333374,-0.0001259946148,
1104.666626,-0.002583022695,1104.666626,-0.00184005755,1104.666626,-0.001779787824,1104.666626,-0.001140589826,1104.666626,-0.0001270815119,
1104,-0.002541797468,1104,-0.001834695926,1104,-0.001774889533,1104,-0.001134600025,1104,-0.0001479907514,
1103.333374,-0.002588683972,1103.333374,-0.001848666812,1103.333374,-0.001776230172,1103.333374,-0.00117348088,1103.333374,-0.000162015931,
1102.666626,-0.002614363795,1102.666626,-0.001872586203,1102.666626,-0.001800462953,1102.666626,-0.001169918221,1102.666626,-0.0001985000126,
1102,-0.002533356193,1102,-0.001948047662,1102,-0.001898978604,1102,-0.001138989115,1102,-9.16266581E-005,
1101.333374,-0.00254431949,1101.333374,-0.00166015164,1101.333374,-0.001638799324,1101.333374,-0.001168265939,1101.333374,-0.0001336028217,
1100.666626,-0.002559914486,1100.666626,-0.001805051579,1100.666626,-0.00171811739,1100.666626,-0.001201619511,1100.666626,-0.0002346705442,
1100,-0.002569641685,1100,-0.001827478409,1100,-0.001784428139,1100,-0.001115390682,1100,-0.000130497443,
1099.333374,-0.002594962483,1099.333374,-0.001871297485,1099.333374,-0.00182376639,1099.333374,-0.001210860908,1099.333374,-0.0002107641776,
1098.666626,-0.002521003131,1098.666626,-0.00182087929,1098.666626,-0.001777622267,1098.666626,-0.001190777286,1098.666626,-0.0001540459634,
1098,-0.0025505987,1098,-0.001856554183,1098,-0.001819848199,1098,-0.001199864084,1098,-0.0001661043789,
1097.333374,-0.002527488628,1097.333374,-0.00183294306,1097.333374,-0.001795977354,1097.333374,-0.001189538161,1097.333374,-0.0001651210769,
1096.666626,-0.002544010524,1096.666626,-0.001754831988,1096.666626,-0.001739981468,1096.666626,-0.001157681108,1096.666626,-8.386244008E-005,
1096,-0.00259264675,1096,-0.001830416964,1096,-0.001791955787,1096,-0.001209105598,1096,-0.000204968499,
1095.333374,-0.002563517075,1095.333374,-0.001813609968,1095.333374,-0.001781128347,1095.333374,-0.001178798964,1095.333374,-0.0001573064219,
1094.666626,-0.002566605108,1094.666626,-0.001885421807,1094.666626,-0.001826395746,1094.666626,-0.001220979844,1094.666626,-0.0001943601237,
1094,-0.002502935939,1094,-0.001785768778,1094,-0.001743333181,1094,-0.001175339567,1094,-0.0001079828362,
1093.333374,-0.002503656549,1093.333374,-0.001737764222,1093.333374,-0.001769320923,1093.333374,-0.001164341811,1093.333374,-0.0001193696808,
1092.666626,-0.002550495788,1092.666626,-0.001805257751,1092.666626,-0.00175488356,1092.666626,-0.001173377503,1092.666626,-0.0001599458337,
1092,-0.002514105756,1092,-0.0018225807,1092,-0.001749056857,1092,-0.001175081474,1092,-0.0001678121916,
1091.333374,-0.002496758942,1091.333374,-0.001804484404,1091.333374,-0.001777570695,1091.333374,-0.001169453491,1091.333374,-0.0001496468903,
1090.666626,-0.002519304631,1090.666626,-0.001758853905,1090.666626,-0.001794636832,1090.666626,-0.00116299931,1090.666626,-0.0001509407302,
1090,-0.002571957652,1090,-0.001800411381,1090,-0.00179288385,1090,-0.001167646376,1090,-0.0001670359197,
1089.333374,-0.002511429135,1089.333374,-0.001768444432,1089.333374,-0.001732710749,1089.333374,-0.001132431207,1089.333374,-0.0001361906034,
1088.666626,-0.002499641618,1088.666626,-0.001760967891,1088.666626,-0.001738589257,1088.666626,-0.001155667356,1088.666626,-5.787716873E-005,
1088,-0.002533356193,1088,-0.001807835652,1088,-0.001796647673,1088,-0.00120327156,1088,-0.0001247524488,
1087.333374,-0.002543290146,1087.333374,-0.001773497439,1087.333374,-0.00176684605,1087.333374,-0.001152827404,1087.333374,-0.0001609808824,
1086.666626,-0.0025489002,1086.666626,-0.001805257751,1086.666626,-0.001763391308,1086.666626,-0.001170124742,1086.666626,-0.0001439021435,
1086,-0.002549260389,1086,-0.001789429458,1086,-0.00176256639,1086,-0.001174410223,1086,-0.000156944152,
1085.333374,-0.002536650514,1085.333374,-0.001789790345,1085.333374,-0.001781025203,1085.333374,-0.00119893474,1085.333374,-0.0001878397306,
1084.666626,-0.002579368884,1084.666626,-0.001767103793,1084.666626,-0.001758647617,1084.666626,-0.001206369256,1084.666626,-0.0001895992173,
1084,-0.002488934668,1084,-0.00174843811,1084,-0.001722088084,1084,-0.001172706368,1084,-0.0001390889229,
1083.333374,-0.002506642137,1083.333374,-0.001727038529,1083.333374,-0.001726213493,1083.333374,-0.001140848035,1083.333374,-0.0001604115969,
1082.666626,-0.002544628223,1082.666626,-0.001802215935,1082.666626,-0.001812630449,1082.666626,-0.001214423217,1082.666626,-0.0002337391488,
1082,-0.002468807157,1082,-0.001756224199,1082,-0.001736011007,1082,-0.001131037017,1082,-0.0001588590094,
1081.333374,-0.002515546978,1081.333374,-0.001776281744,1081.333374,-0.00176256639,1081.333374,-0.001149006421,1081.333374,-0.0002115403768,
1080.666626,-0.002541437047,1080.666626,-0.001799431746,1080.666626,-0.001752614742,1080.666626,-0.00122722669,1080.666626,-0.0003082442272,
1080,-0.002541848924,1080,-0.001788346679,1080,-0.001786799985,1080,-0.00120972516,1080,-0.0002293408907,
1079.333374,-0.002546584001,1079.333374,-0.001797730336,1079.333374,-0.001761483494,1079.333374,-0.001199141261,1079.333374,-0.000282686291,
1078.666626,-0.002469579224,1078.666626,-0.001795152435,1078.666626,-0.001740342472,1078.666626,-0.001165942405,1078.666626,-0.0003257821081,
1078,-0.002487133024,1078,-0.001763855456,1078,-0.001750603784,1078,-0.001128816628,1078,-0.0002618870349,
1077.333374,-0.002521569375,1077.333374,-0.001767619397,1077.333374,-0.001780355,1077.333374,-0.001126751187,1077.333374,-0.000289205258,
1076.666626,-0.002529238584,1076.666626,-0.001802009647,1076.666626,-0.001805567183,1076.666626,-0.00118339411,1076.666626,-0.0003073129919,
1076,-0.002557289554,1076,-0.001849594759,1076,-0.001810104121,1076,-0.001206007903,1076,-0.0003691840393,
1075.333374,-0.002525944496,1075.333374,-0.001771589625,1075.333374,-0.001771074021,1075.333374,-0.001144307666,1075.333374,-0.0002608004725,
1074.666626,-0.002465564059,1074.666626,-0.00175916322,1074.666626,-0.001752253738,1074.666626,-0.001116630039,1074.666626,-0.0003299207601,
1074,-0.002562951064,1074,-0.001850677305,1074,-0.001814331743,1074,-0.001174926525,1074,-0.0003769948962,
1073.333374,-0.002478690818,1073.333374,-0.001789274742,1073.333374,-0.001819023397,1073.333374,-0.001134909806,1073.333374,-0.0003301794059,
1072.666626,-0.002503759461,1072.666626,-0.001789171714,1072.666626,-0.001832479145,1072.666626,-0.00111601036,1072.666626,-0.0003717704094,
1072,-0.002515701344,1072,-0.001755605335,1072,-0.001804071944,1072,-0.001114409533,1072,-0.000349061389,
1071.333374,-0.002563156886,1071.333374,-0.001821755781,1071.333374,-0.001790357521,1071.333374,-0.001118798857,1071.333374,-0.0003803571162,
1070.666626,-0.002495781053,1070.666626,-0.001772620832,1070.666626,-0.001749005285,1070.666626,-0.001120657776,1070.666626,-0.0003689253936,
1070,-0.002479205607,1070,-0.00173085439,1070,-0.001763649168,1070,-0.001054245629,1070,-0.0003809778427,
1069.333374,-0.002447751816,1069.333374,-0.001746633323,1069.333374,-0.001770506846,1069.333374,-0.001097987988,1069.333374,-0.0003784432483,
1068.666626,-0.002518995665,1068.666626,-0.001791543327,1068.666626,-0.001877174131,1068.666626,-0.001097161672,1068.666626,-0.0004063748347,
1068,-0.002465460915,1068,-0.001768547576,1068,-0.001767877256,1068,-0.001069790917,1068,-0.0003601315548,
1067.333374,-0.002486515325,1067.333374,-0.001718065818,1067.333374,-0.001776900375,1067.333374,-0.00108802109,1067.333374,-0.0003959265596,
1066.666626,-0.002424584934,1066.666626,-0.001777673839,1066.666626,-0.001773652039,1066.666626,-0.001043967903,1066.666626,-0.0003370080667,
1066,-0.002522187075,1066,-0.001796699245,1066,-0.001774889533,1066,-0.001044329372,1066,-0.000354027492,
1065.333374,-0.002527437173,1065.333374,-0.001789996633,1065.333374,-0.001780973631,1065.333374,-0.001049804036,1065.333374,-0.0003037432616,
1064.666626,-0.002456400543,1064.666626,-0.001754780416,1064.666626,-0.001771280309,1064.666626,-0.0009501656168,1064.666626,-0.0002545915195,
1064,-0.002449605148,1064,-0.001767258509,1064,-0.001780458027,1064,-0.001024961122,1064,-0.0002758050687,
1063.333374,-0.002434881404,1063.333374,-0.001774528646,1063.333374,-0.001805309323,1063.333374,-0.001008174615,1063.333374,-0.0002397931676,
1062.666626,-0.002362800064,1062.666626,-0.001664380776,1062.666626,-0.001721520908,1062.666626,-0.0009339961107,1062.666626,-0.0001819402387,
1062,-0.002452590968,1062,-0.001710691606,1062,-0.001832272974,1062,-0.0009507855284,1062,-0.0001905306999,
1061.333374,-0.002496707486,1061.333374,-0.001722036512,1061.333374,-0.001741270651,1061.333374,-0.0009485642076,1061.333374,-0.0002052789787,
1060.666626,-0.002344520297,1060.666626,-0.001733071753,1060.666626,-0.001750191208,1060.666626,-0.0009666444967,1060.666626,-0.0002059516992,
1060,-0.002428446198,1060,-0.001753749093,1060,-0.001737764222,1060,-0.000876700622,1060,-0.000145403028,
1059.333374,-0.002424018458,1059.333374,-0.001724718022,1059.333374,-0.001757616294,1059.333374,-0.000941538543,1059.333374,-0.0001491810981,
1058.666626,-0.002511634957,1058.666626,-0.00173487654,1058.666626,-0.001771641197,1058.666626,-0.0009759942768,1058.666626,-0.0001462828513,
1058,-0.002415729454,1058,-0.001734515536,1058,-0.00178205641,1058,-0.0009277451318,1058,-9.069496446E-005,
1057.333374,-0.002400850179,1057.333374,-0.001731576282,1057.333374,-0.001765505411,1057.333374,-0.000938800571,1057.333374,-0.0001498539059,
1056.666626,-0.002415884053,1056.666626,-0.001730957534,1056.666626,-0.001786438981,1056.666626,-0.0008828489808,1056.666626,-4.721344158E-005,
1056,-0.002385764383,1056,-0.001690888894,1056,-0.001725852489,1056,-0.0009125047363,1056,-6.212587778E-006,
1055.333374,-0.002408264205,1055.333374,-0.001726935385,1055.333374,-0.001795461867,1055.333374,-0.0009339444805,1055.333374,-7.982498937E-005,
1054.666626,-0.002418767195,1054.666626,-0.001726729097,1054.666626,-0.001770300674,1054.666626,-0.0009313613991,1054.666626,-5.699716348E-005,
1054,-0.002399048069,1054,-0.001727038529,1054,-0.001770661562,1054,-0.0008915289654,1054,-6.848887278E-005,
1053.333374,-0.002395341173,1053.333374,-0.001728121424,1053.333374,-0.001759524224,1053.333374,-0.0008960755076,1053.333374,-6.00550311E-006,
1052.666626,-0.002380718477,1052.666626,-0.001670311671,1052.666626,-0.001724460162,1052.666626,-0.000831592537,1052.666626,1.371978033E-005,
1052,-0.002359865,1052,-0.001681502908,1052,-0.001768341288,1052,-0.000922423962,1052,1.001798501E-005,
1051.333374,-0.002492692554,1051.333374,-0.001707030227,1051.333374,-0.001757255406,1051.333374,-0.000904083543,1051.333374,-2.360736107E-005,
1050.666626,-0.002426798688,1050.666626,-0.001731009106,1050.666626,-0.001759936684,1050.666626,-0.0009750644676,1050.666626,2.280613626E-005,
1050,-0.002350853989,1050,-0.001602693927,1050,-0.001718839398,1050,-0.000907028385,1050,0.0001074659522,
1049.333374,-0.002479823306,1049.333374,-0.0017286886,1049.333374,-0.001818610937,1049.333374,-0.0009375090594,1049.333374,8.051282202E-005,
1048.666626,-0.002333861077,1048.666626,-0.001662781928,1048.666626,-0.001693931525,1048.666626,-0.0008688987582,1048.666626,0.0001525210246,
1048,-0.002477403963,1048,-0.001731163822,1048,-0.001813867711,1048,-0.0009525935748,1048,4.429314868E-005,
1047.333374,-0.002448575571,1047.333374,-0.001687691547,1047.333374,-0.001786129666,1047.333374,-0.0009577077581,1047.333374,2.029507414E-005,
1046.666626,-0.002382881008,1046.666626,-0.001697799307,1046.666626,-0.001734051504,1046.666626,-0.0008699321188,1046.666626,4.840945985E-005,
1046,-0.002415935509,1046,-0.001685112948,1046,-0.001771589625,1046,-0.0009121947805,1046,1.615314432E-005,
1045.333374,-0.002431329107,1045.333374,-0.001689805882,1045.333374,-0.001752924058,1045.333374,-0.0008970054914,1045.333374,-1.604927093E-006,
1044.666626,-0.00240476313,1044.666626,-0.001702595269,1044.666626,-0.001772620832,1044.666626,-0.0009299149388,1044.666626,-7.894502778E-005,
1044,-0.002403990831,1044,-0.001709041419,1044,-0.001775147393,1044,-0.0009003120358,1044,-0.0001175063953,
1043.333374,-0.002420414705,1043.333374,-0.001731215394,1043.333374,-0.001764938235,1043.333374,-0.0009124530479,1043.333374,-0.000167139413,
1042.666626,-0.002420414705,1042.666626,-0.001720025437,1042.666626,-0.001773703611,1042.666626,-0.000884915702,1042.666626,-0.0002094704978,
1042,-0.002434778493,1042,-0.001751995995,1042,-0.001797524164,1042,-0.0009057884454,1042,-0.0002027950977,
1041.333374,-0.002417325508,1041.333374,-0.001725749345,1041.333374,-0.001790563692,1041.333374,-0.0008915289654,1041.333374,-0.0002369990252,
1040.666626,-0.002384631662,1040.666626,-0.001701099798,1040.666626,-0.001776436344,1040.666626,-0.0008912706398,1040.666626,-0.0002448640007,
1040,-0.002396885771,1040,-0.001696458552,1040,-0.001802834566,1040,-0.0008522095159,1040,-0.0002838245418,
1039.333374,-0.002378916368,1039.333374,-0.001700790366,1039.333374,-0.001765092951,1039.333374,-0.0008589266217,1039.333374,-0.0002706311061,
1038.666626,-0.002400489757,1038.666626,-0.001751841279,1038.666626,-0.001814073999,1038.666626,-0.0008960755076,1038.666626,-0.0002625079069,
1038,-0.002379894722,1038,-0.001697593019,1038,-0.001723841415,1038,-0.0008608383941,1038,-0.0002975349198,
1037.333374,-0.002397349104,1037.333374,-0.00173461868,1037.333374,-0.001765402267,1037.333374,-0.000848437543,1037.333374,-0.000248796423,
1036.666626,-0.002394311363,1036.666626,-0.001717137638,1036.666626,-0.001768547576,1036.666626,-0.0008063237183,1036.666626,-0.0002281507623,
1036,-0.002412691945,1036,-0.001678305445,1036,-0.001766949077,1036,-0.0008119046688,1036,-0.0002618352883,
1035.333374,-0.002383653307,1035.333374,-0.0016591202,1035.333374,-0.001696458552,1035.333374,-0.0007975904155,1035.333374,-0.0002665953944,
1034.666626,-0.002392663853,1034.666626,-0.001694911392,1034.666626,-0.00173111225,1034.666626,-0.0008171238587,1034.666626,-0.000226029224,
1034,-0.00241603842,1034,-0.00170986657,1034,-0.001735650003,1034,-0.000793817977,1034,-0.0002423285914,
1033.333374,-0.002406873973,1033.333374,-0.001712960657,1033.333374,-0.001728843316,1033.333374,-0.0008244099445,1033.333374,-0.0002949998307,
1032.666626,-0.00240996317,1032.666626,-0.001745963003,1032.666626,-0.001739465864,1032.666626,-0.0007992440951,1032.666626,-0.000259972614,
1032,-0.002404557308,1032,-0.0016194575,1032,-0.001674850122,1032,-0.0007282344159,1032,-0.0002673197596,
1031.333374,-0.002370266244,1031.333374,-0.001678975881,1031.333374,-0.001720850472,1031.333374,-0.0007887535612,1031.333374,-0.0002918956161,
1030.666626,-0.002341636689,1030.666626,-0.00159299653,1030.666626,-0.001668661367,1030.666626,-0.0007311287918,1030.666626,-0.0003129003744,
1030,-0.002336178208,1030,-0.001644936972,1030,-0.00168181234,1030,-0.0007508202689,1030,-0.0003019325086,
1029.333374,-0.002412382979,1029.333374,-0.001712960657,1029.333374,-0.001706772367,1029.333374,-0.0007715444663,1029.333374,-0.0003410948557,
1028.666626,-0.002385352505,1028.666626,-0.001661698916,1028.666626,-0.001659739064,1028.666626,-0.0007652394706,1028.666626,-0.0003849090426,
1028,-0.002417634474,1028,-0.001684081508,1028,-0.001691765618,1028,-0.0007313872338,1028,-0.0003268167784,
1027.333374,-0.002305177739,1027.333374,-0.001636633067,1027.333374,-0.001606614096,1027.333374,-0.0007042518118,1027.333374,-0.0002890500473,
1026.666626,-0.002387926914,1026.666626,-0.001661956776,1026.666626,-0.001697180443,1026.666626,-0.0007502517547,1026.666626,-0.0003586831444,
1026,-0.00236269692,1026,-0.001651848084,1026,-0.001688568271,1026,-0.0007055957103,1026,-0.0003121243499,
1025.333374,-0.002306774259,1025.333374,-0.001659739064,1025.333374,-0.00162930903,1025.333374,-0.0006593326107,1025.333374,-0.0002766846155,
1024.666626,-0.002398327459,1024.666626,-0.001640037168,1024.666626,-0.001617291244,1024.666626,-0.0006846099277,1024.666626,-0.0003724428825,
1024,-0.002338958904,1024,-0.00162755535,1024,-0.001666907803,1024,-0.0006758224918,1024,-0.0003638560302,
1023.333313,-0.002363623818,1023.333313,-0.001659223344,1023.333313,-0.001631011139,1023.333313,-0.0006581953494,1023.333313,-0.000318798091,
1022.666626,-0.002368721412,1022.666626,-0.001683462644,1022.666626,-0.001676655142,1022.666626,-0.0006900373846,1022.666626,-0.0004133057373,
1022,-0.002347506816,1022,-0.001666649943,1022,-0.001641945448,1022,-0.0007119532675,1022,-0.0003440952569,
1021.333313,-0.002345962217,1021.333313,-0.00164540112,1021.333313,-0.001670053811,1021.333313,-0.0006558691384,1021.333313,-0.0003722877009,
1020.666626,-0.002354303841,1020.666626,-0.001641584444,1020.666626,-0.001640398172,1020.666626,-0.0006058266154,1020.666626,-0.0003584762162,
1020,-0.002386433771,1020,-0.001655664644,1020,-0.001669692807,1020,-0.000679234101,1020,-0.0004104609834,
1019.333313,-0.002371141454,1019.333313,-0.001666288939,1019.333313,-0.001632042695,1019.333313,-0.0006670865114,1019.333313,-0.0003610109561,
1018.666626,-0.002343232976,1018.666626,-0.001686505391,1018.666626,-0.001701821806,1018.666626,-0.0006313655758,1018.666626,-0.0004182710836,
1018,-0.002351729199,1018,-0.00164756726,1018,-0.001690837322,1018,-0.0006816635723,1018,-0.0004280464491,
1017.333313,-0.00240744045,1017.333313,-0.00167428283,1017.333313,-0.001763288165,1017.333313,-0.000676494441,1017.333313,-0.000425150065,
1016.666626,-0.002329123672,1016.666626,-0.001650919789,1016.666626,-0.001691146754,1016.666626,-0.0006514234119,1016.666626,-0.0003635973844,
1016,-0.002352347132,1016,-0.001651693368,1016,-0.00166092522,1016,-0.000649975962,1016,-0.0003639077477,
