t=3hrs FeCl3 0uM,,t=3hrs FeCl3 5uM,,t=3hrs FeCl3 20uM,,t=3hrs FeCl3 50uM,,t=3hrs FeCl3 100uM,,
1381.333374,0.001225616317,1381.333374,0.0007413593703,1381.333374,0.00196236372,1381.333374,0.001666859956,1381.333374,0.002034450648,
1380.666626,0.001112682861,1380.666626,0.0005161880981,1380.666626,0.001690273522,1380.666626,0.001436065999,1380.666626,0.001842323574,
1380,0.001266322215,1380,0.0009180837078,1380,0.002008859999,1380,0.001758546568,1380,0.002201763215,
1379.333374,0.001203162246,1379.333374,0.0008197793504,1379.333374,0.002031901851,1379.333374,0.001810297719,1379.333374,0.002177593531,
1378.666626,0.001279017539,1378.666626,0.0007257497055,1378.666626,0.001949154423,1378.666626,0.0017457332,1378.666626,0.002140027937,
1378,0.001162254717,1378,0.0007164411945,1378,0.001815028605,1378,0.001612215885,1378,0.002026752569,
1377.333374,0.001244047773,1377.333374,0.0008260556497,1377.333374,0.001984259114,1377.333374,0.001767539536,1377.333374,0.002143305726,
1376.666626,0.001225901884,1376.666626,0.0009458670975,1376.666626,0.00204365747,1376.666626,0.002086520893,1376.666626,0.002375569195,
1376,0.001263206825,1376,0.0009117022855,1376,0.002010810422,1376,0.001850954373,1376,0.002226090292,
1375.333374,0.00125469151,1375.333374,0.0009987928206,1375.333374,0.002014009282,1375.333374,0.001874299836,1375.333374,0.002273967955,
1374.666626,0.001277719392,1374.666626,0.001176193007,1374.666626,0.00223360979,1374.666626,0.002178400056,1374.666626,0.002446370898,
1374,0.001234442578,1374,0.0009371245978,1374,0.00199970603,1374,0.00188875501,1374,0.002248779405,
1373.333374,0.001246877364,1373.333374,0.001066801487,1373.333374,0.001970294863,1373.333374,0.00193981966,1373.333374,0.002292469842,
1372.666626,0.001258819364,1372.666626,0.001001102035,1372.666626,0.001996195177,1372.666626,0.001818043995,1372.666626,0.002253957558,
1372,0.001115407911,1372,0.001151120057,1372,0.0021372966,1372,0.002178165829,1372,0.002358599333,
1371.333374,0.001169158961,1371.333374,0.0009897898417,1371.333374,0.001931863138,1371.333374,0.001895956695,1371.333374,0.002195701236,
1370.666626,0.001237921184,1370.666626,0.001491545117,1370.666626,0.002384678926,1370.666626,0.002625353169,1370.666626,0.002731074113,
1370,0.001148187206,1370,0.000892688462,1370,0.001801849692,1370,0.001651892555,1370,0.002108292188,
1369.333374,0.001148265088,1369.333374,0.0009929032531,1369.333374,0.001814872725,1369.333374,0.001762731117,1369.333374,0.002207174897,
1368.666626,0.001021755277,1368.666626,0.0009120655013,1368.666626,0.001715897466,1368.666626,0.00160909805,1368.666626,0.002078327583,
1368,0.001154364436,1368,0.001025102451,1368,0.001905654557,1368,0.001958645415,1368,0.002225439763,
1367.333374,0.001229406451,1367.333374,0.001268892316,1367.333374,0.002054216806,1367.333374,0.002198250964,1367.333374,0.002446891507,
1366.666626,0.001300826436,1366.666626,0.001287039951,1366.666626,0.002103714272,1366.666626,0.002236471977,1366.666626,0.002534290543,
1366,0.001140245236,1366,0.001133497222,1366,0.001904900535,1366,0.002083867788,1366,0.00229613902,
1365.333374,0.001269930857,1365.333374,0.001242931467,1365.333374,0.00202108291,1365.333374,0.002107459819,1365.333374,0.002363075968,
1364.666626,0.001049545361,1364.666626,0.0008992251824,1364.666626,0.001634015585,1364.666626,0.001823424944,1364.666626,0.002075414406,
1364,0.001025310019,1364,0.0008144109161,1364,0.001648384728,1364,0.001627987367,1364,0.001928326907,
1363.333374,0.001040203962,1363.333374,0.0007792191464,1363.333374,0.001469648792,1363.333374,0.001557864482,1363.333374,0.001910724561,
1362.666626,0.0009496028651,1362.666626,0.000741592783,1362.666626,0.001354522537,1362.666626,0.001647319295,1362.666626,0.001835642732,
1362,0.0009265663684,1362,0.001030499465,1362,0.001790568698,1362,0.002367005916,1362,0.002194374334,
1361.333374,0.0009036867996,1361.333374,0.001105182688,1361.333374,0.001773049822,1361.333374,0.002298376989,1361.333374,0.002303035231,
1360.666626,0.0007114629261,1360.666626,0.0008076420054,1360.666626,0.001550980029,1360.666626,0.002074165968,1360.666626,0.002056427533,
1360,0.000804192794,1360,0.0006738942466,1360,0.001289869891,1360,0.001643057913,1360,0.001835304778,
1359.333374,0.000815500156,1359.333374,0.0009548173402,1359.333374,0.001628169324,1359.333374,0.002160917502,1359.333374,0.002133030212,
1358.666626,0.0007343064062,1358.666626,0.0002946822788,1358.666626,0.0009109759703,1358.666626,0.00126299914,1358.666626,0.001440143562,
1358,0.0008066565497,1358,0.000882546301,1358,0.001420457265,1358,0.002044723835,1358,0.001983218826,
1357.333374,0.0007426818484,1357.333374,0.000421084027,1357.333374,0.0009432728984,1357.333374,0.001348472317,1357.333374,0.001485674875,
1356.666626,0.0006872205413,1356.666626,0.0006914466503,1356.666626,0.001195972087,1356.666626,0.001910568564,1356.666626,0.001803695224,
1356,0.0007441858179,1356,0.0007320246077,1356,0.001197425649,1356,0.001906278543,1356,0.00185529585,
1355.333374,0.0006939615705,1355.333374,0.0006419803249,1355.333374,0.001197321806,1355.333374,0.001960023539,1355.333374,0.001812429284,
1354.666626,0.0006507427897,1354.666626,0.0007141335518,1354.666626,0.001269878936,1354.666626,0.002051485935,1354.666626,0.001879291493,
1354,0.0006827351754,1354,0.0006791313644,1354,0.001224863576,1354,0.002059964696,1354,0.001871986082,
1353.333374,0.0006134904688,1353.333374,0.0004709657223,1353.333374,0.001001102035,1353.333374,0.001790048787,1353.333374,0.001691754791,
1352.666626,0.0005264512729,1352.666626,0.0003813900694,1352.666626,0.0009098605369,1352.666626,0.001595613547,1352.666626,0.001534198178,
1352,0.0006840056158,1352,0.0005331120919,1352,0.001025180332,1352,0.001872636029,1352,0.001741756685,
1351.333374,0.0005538986297,1351.333374,0.0005558425328,1351.333374,0.001058601541,1351.333374,0.00195464096,1351.333374,0.001775181154,
1350.666626,0.0006103279302,1350.666626,0.0005386066623,1350.666626,0.001063999021,1350.666626,0.00194062572,1350.666626,0.001737182494,
1350,0.0006104575587,1350,0.0005443864502,1350,0.001073833904,1350,0.002018040279,1350,0.001812481205,
1349.333374,0.000460107869,1349.333374,0.0003478136787,1349.333374,0.0009013522067,1349.333374,0.001734349644,1349.333374,0.001607097453,
1348.666626,0.0005428572767,1348.666626,0.0003949923557,1348.666626,0.0009680484654,1348.666626,0.001882151351,1348.666626,0.00164095324,
1348,0.0004725464969,1348,0.0002818343055,1348,0.0008800821379,1348,0.001788333291,1348,0.001523547573,
1347.333374,0.0005274101859,1347.333374,0.0004094760225,1347.333374,0.0009803978028,1347.333374,0.001932877116,1347.333374,0.001646175981,
1346.666626,0.000480294897,1346.666626,0.0003429691424,1346.666626,0.001020431984,1346.666626,0.001915482571,1346.666626,0.001649216167,
1346,0.000414891314,1346,0.0002543264418,1346,0.0008621071465,1346,0.001789269038,1346,0.001535237301,
1345.333374,0.0004709138884,1345.333374,0.000290175085,1345.333374,0.0009903865866,1345.333374,0.00191379257,1345.333374,0.001630637678,
1344.666626,0.0004294533865,1344.666626,0.0002560618159,1344.666626,0.000944621861,1344.666626,0.001863848884,1344.666626,0.001555448398,
1344,0.0003973501443,1344,0.0001817834273,1344,0.0009095233399,1344,0.001813027076,1344,0.001550434506,
1343.333374,0.0004651091876,1343.333374,0.000254533632,1343.333374,0.0009893747047,1343.333374,0.001943511888,1343.333374,0.001599406824,
1342.666626,0.0004105383414,1342.666626,0.000180566276,1342.666626,0.0009533126722,1342.666626,0.001820591511,1342.666626,0.001552954433,
1342,0.0004231569183,1342,0.000136518167,1342,0.0009682300733,1342,0.001835096744,1342,0.001566671417,
1341.333374,0.0003785142035,1341.333374,0.0001463580411,1341.333374,0.0009716805653,1341.333374,0.00180650258,1341.333374,0.001533263014,
1340.666626,0.000357451092,1340.666626,8.01762435E-005,1340.666626,0.0009238944622,1340.666626,0.001753270393,1340.666626,0.001464350149,
1340,0.0003893182147,1340,8.359383355E-005,1340,0.0009574116557,1340,0.001767383539,1340,0.001509728027,
1339.333374,0.0004329514632,1339.333374,9.506368224E-005,1339.333374,0.001015476184,1339.333374,0.001791998278,1339.333374,0.001518975594,
1338.666626,0.000375353382,1338.666626,7.520525105E-005,1338.666626,0.0009387849132,1338.666626,0.001799120451,1338.666626,0.001532613649,
1338,0.0003835923271,1338,4.90825696E-005,1338,0.0009666474652,1338,0.001758156694,1338,0.001531964168,
1337.333374,0.0004132848699,1337.333374,1.019919091E-005,1337.333374,0.0009216635372,1337.333374,0.001684660441,1337.333374,0.00147673965,
1336.666626,0.0003925568599,1336.666626,4.501803051E-005,1336.666626,0.001026763115,1336.666626,0.001731126918,1336.666626,0.001563891652,
1336,0.000322089094,1336,-6.160816611E-006,1336,0.0009577229503,1336,0.001669276622,1336,0.001439156709,
1335.333374,0.00032271081,1335.333374,-2.277905514E-005,1335.333374,0.000969008368,1335.333374,0.001642746152,1335.333374,0.001466376125,
1334.666626,0.0003362076241,1334.666626,-5.777363913E-005,1334.666626,0.0009638196207,1334.666626,0.001604135497,1334.666626,0.001497935038,
1334,0.0003388500481,1334,-8.867627184E-005,1334,0.0009624705999,1334,0.001577998628,1334,0.00146102556,
1333.333374,0.0004023248039,1333.333374,-4.918306331E-006,1333.333374,0.001015138812,1333.333374,0.001627805526,1333.333374,0.00152759999,
1332.666626,0.0003751979384,1332.666626,-6.678066711E-005,1332.666626,0.001008392777,1332.666626,0.001628169324,1332.666626,0.001528379275,
1332,0.0003616221657,1332,-2.857716936E-005,1332,0.000995523762,1332,0.001590807107,1332,0.001572802663,
1331.333374,0.0003694722254,1331.333374,-0.0001038420887,1331.333374,0.0009766877629,1331.333374,0.001551707508,1331.333374,0.001524041058,
1330.666626,0.0003391091013,1330.666626,-0.0001037903276,1330.666626,0.0009679965442,1330.666626,0.001491467236,1330.666626,0.001500636456,
1330,0.0003680473019,1330,-8.29307246E-005,1330,0.0009956015274,1330,0.00152250845,1330,0.001578752068,
1329.333374,0.0003063131298,1329.333374,-0.0001489223214,1329.333374,0.000959487108,1329.333374,0.001454947866,1329.333374,0.001493363408,
1328.666626,0.0003682804527,1328.666626,-0.0001073617241,1328.666626,0.0009792303899,1328.666626,0.001471207128,1328.666626,0.001543342485,
1328,0.0003066757636,1328,-0.0001661561255,1328,0.000952508417,1328,0.001428170712,1328,0.001495467382,
1327.333374,0.0003448603384,1327.333374,-0.0001872704888,1327.333374,0.0009085635538,1327.333374,0.001384437317,1327.333374,0.00151642994,
1326.666626,0.0003858982236,1326.666626,-0.0001065853357,1326.666626,0.001010312815,1326.666626,0.001430456177,1326.666626,0.001574621187,
1326,0.000323332526,1326,-0.0001553398033,1326,0.0009784001159,1326,0.001343227108,1326,0.001534795738,
1325.333374,0.0002859787783,1325.333374,-0.0002084355656,1325.333374,0.0009469826473,1325.333374,0.001335255569,1325.333374,0.001487622969,
1324.666626,0.0003308969317,1324.666626,-0.0001674499363,1324.666626,0.0009218970081,1324.666626,0.001369973063,1324.666626,0.001571789384,
1324,0.0003446789924,1324,-0.0001455582969,1324,0.0009669328574,1324,0.001353120315,1324,0.001572335023,
1323.333374,0.0003410520731,1323.333374,-0.0001514582691,1323.333374,0.0009744046838,1323.333374,0.00136971334,1323.333374,0.001612060005,
1322.666626,0.0003105096112,1322.666626,-0.000192083171,1322.666626,0.0009579564212,1322.666626,0.001319546602,1322.666626,0.001570724184,
1322,0.0003208197304,1322,-0.0002153178648,1322,0.0009743268602,1322,0.00127499341,1322,0.001597899944,
1321.333374,0.0002932834905,1321.333374,-0.0002286681993,1321.333374,0.0009488505311,1321.333374,0.001282989862,1321.333374,0.001560748089,
1320.666626,0.0002941901039,1320.666626,-0.0001970510493,1320.666626,0.0009497065912,1320.666626,0.001269852975,1320.666626,0.001593041467,
1320,0.0003045775229,1320,-0.0002017601364,1320,0.0009286935674,1320,0.001250641653,1320,0.001593898749,
1319.333374,0.0002500527771,1319.333374,-0.0001658456167,1319.333374,0.0009438954876,1319.333374,0.001209911425,1319.333374,0.001571815345,
1318.666626,0.0003034636611,1318.666626,-0.0002396379423,1318.666626,0.0009191731806,1318.666626,0.001170404837,1318.666626,0.001567970379,
1318,0.0001935925247,1318,-0.0002383443498,1318,0.0008804452955,1318,0.001126645482,1318,0.001482635853,
1317.333374,0.0003073492844,1317.333374,-0.0002281507623,1317.333374,0.0009607583052,1317.333374,0.001152547542,1317.333374,0.001595743466,
1316.666626,0.0002504412842,1316.666626,-0.0002644740453,1316.666626,0.0009185765521,1316.666626,0.00115644082,1316.666626,0.001529885922,
1316,0.000252357946,1316,-0.0002506591263,1316,0.0009373062057,1316,0.00109942141,1316,0.001519157435,
1315.333374,0.000284890848,1315.333374,-0.0002838762884,1315.333374,0.0009133624844,1315.333374,0.001128903474,1315.333374,0.001523625455,
1314.666626,0.0002596362028,1314.666626,-0.0002827897843,1314.666626,0.0008968387265,1314.666626,0.001109464793,1314.666626,0.001486739842,
1314,0.0003138772154,1314,-0.0002743563673,1314,0.0009055025876,1314,0.001141776447,1314,0.001512377639,
1313.333374,0.0002666814544,1313.333374,-0.000264008384,1313.333374,0.0009345563594,1313.333374,0.001100355643,1313.333374,0.001513078925,
1312.666626,0.0001852018177,1312.666626,-0.0003497338912,1312.666626,0.0008150851936,1312.666626,0.00100875611,1312.666626,0.001432196237,
1312,0.0002400551457,1312,-0.0003280583769,1312,0.0009052432142,1312,0.001065971097,1312,0.00144915597,
1311.333374,0.0002777157933,1311.333374,-0.0002965001913,1311.333374,0.0009167607059,1311.333374,0.001102483715,1311.333374,0.001475155237,
1310.666626,0.0002452093177,1310.666626,-0.000310675794,1310.666626,0.000885529269,1310.666626,0.001068669837,1310.666626,0.001409627614,
1310,0.0001177712402,1310,-0.0004471827706,1310,0.0007045141538,1310,0.0009484094917,1310,0.001223202213,
1309.333374,0.0002319484338,1309.333374,-0.0002976383839,1309.333374,0.0008906911244,1309.333374,0.001143255853,1309.333374,0.00136413041,
1308.666626,0.0002342794178,1308.666626,-0.0003527342342,1308.666626,0.0008608621429,1308.666626,0.001059587579,1308.666626,0.001369401813,
1308,0.0002639617596,1308,-0.0003455437254,1308,0.0008865408599,1308,0.00108286459,1308,0.001393474522,
1307.333374,0.0002316117316,1307.333374,-0.0003445091133,1307.333374,0.0008526660386,1307.333374,0.001074249158,1307.333374,0.001326609054,
1306.666626,0.0002366104163,1306.666626,-0.0003625110839,1306.666626,0.0008519917028,1306.666626,0.001082890551,1306.666626,0.001388852019,
1306,0.0002320520289,1306,-0.0003198327613,1306,0.0008843101677,1306,0.001062701456,1306,0.001332944608,
1305.333374,0.0002414796618,1305.333374,-0.0003737360821,1305.333374,0.0008386344416,1305.333374,0.001060807146,1305.333374,0.001292388304,
1304.666626,0.0003351713822,1304.666626,-0.000285894057,1304.666626,0.0009454261162,1304.666626,0.001163215144,1304.666626,0.001377919223,
1304,0.0002326736285,1304,-0.0003454402613,1304,0.0008282082854,1304,0.001095943968,1304,0.001418795204,
1303.333374,0.0002402623504,1303.333374,-0.0004469241831,1303.333374,0.0008448072476,1303.333374,0.001057589543,1303.333374,0.001304227742,
1302.666626,0.0002749960404,1302.666626,-0.0003211261064,1302.666626,0.000915100507,1302.666626,0.001048844773,1302.666626,0.001276784809,
1302,0.0002096492826,1302,-0.0003383530711,1302,0.000846337527,1302,0.001086212229,1302,0.001268165419,
1301.333374,0.000205013479,1301.333374,-0.0003252130409,1301.333374,0.0009022860322,1301.333374,0.001135184197,1301.333374,0.001260377001,
1300.666626,0.0001954053587,1300.666626,-0.0003204535751,1300.666626,0.0008576200344,1300.666626,0.001062286319,1300.666626,0.001292076777,
1300,0.0002219512244,1300,-0.0003320935066,1300,0.000873078825,1300,0.001069370541,1300,0.001266244333,
1299.333374,0.0001843213104,1299.333374,-0.0003837710829,1299.333374,0.0008471155888,1299.333374,0.001088262419,1299.333374,0.001236103941,
1298.666626,0.0002208893566,1298.666626,-0.00034280197,1298.666626,0.0008747907123,1298.666626,0.001069111051,1298.666626,0.001302124583,
1298,0.0001567160361,1298,-0.0003748223535,1298,0.0008379341452,1298,0.00106851419,1298,0.00123566261,
1297.333374,0.0002190764208,1297.333374,-0.0003048814251,1297.333374,0.0009422611329,1297.333374,0.001106636017,1297.333374,0.001257469412,
1296.666626,0.0002370507282,1296.666626,-0.0002941203129,1296.666626,0.0008926106384,1296.666626,0.001095347106,1296.666626,0.001293323003,
1296,0.0001762156462,1296,-0.0003350422485,1296,0.0008652715478,1296,0.001054812921,1296,0.001238959492,
1295.333374,0.0002360924263,1295.333374,-0.0003183842346,1295.333374,0.0009374358924,1295.333374,0.001105182688,1295.333374,0.001308278064,
1294.666626,0.0002186879428,1294.666626,-0.0002963449806,1294.666626,0.0009274224285,1294.666626,0.001104014926,1294.666626,0.001290025772,
1294,0.0002292548597,1294,-0.0003082959738,1294,0.0009413012885,1294,0.001060910989,1294,0.001256638672,
1293.333374,0.0002115916723,1293.333374,-0.0003622524382,1293.333374,0.0009296274511,1293.333374,0.001100693014,1293.333374,0.001249940717,
1292.666626,0.0002346938272,1292.666626,-0.0002938098914,1292.666626,0.0009770250181,1292.666626,0.001080347458,1292.666626,0.001265335595,
1292,0.0002957961406,1292,-0.0002439326199,1292,0.001008626306,1292,0.001099187881,1292,0.001356340246,
1291.333374,0.0002409357548,1291.333374,-0.0002863596892,1291.333374,0.0009837446269,1291.333374,0.001099447371,1291.333374,0.001328218961,
1290.666626,0.0002448985178,1290.666626,-0.0002914817014,1290.666626,0.001000946388,1290.666626,0.0011416208,1290.666626,0.001362754148,
1290,0.0001573634217,1290,-0.0003563553037,1290,0.0009608361288,1290,0.001022352022,1290,0.001333489898,
1289.333374,0.0001821718761,1289.333374,-0.0003320417891,1289.333374,0.0009572819108,1289.333374,0.001053619315,1289.333374,0.001320663141,
1288.666626,0.0002058940154,1288.666626,-0.0003120208858,1288.666626,0.0009707725258,1288.666626,0.001093193074,1288.666626,0.00133317837,
1288,0.0001950168953,1288,-0.00028749794,1288,0.0009933961555,1288,0.001128332457,1288,0.001393630286,
1287.333374,0.0001337733993,1287.333374,-0.0003089685342,1287.333374,0.0009451147635,1287.333374,0.001070797793,1287.333374,0.001306875958,
1286.666626,0.0001651062048,1286.666626,-0.0002490033803,1286.666626,0.001017110771,1286.666626,0.001090078964,1286.666626,0.001375893713,
1286,0.0002047544986,1286,-0.0002855836356,1286,0.001014282578,1286,0.001088677556,1286,0.001417756313,
1285.333374,0.0001620505063,1285.333374,-0.0002471406769,1285.333374,0.0009878699202,1285.333374,0.001052970532,1285.333374,0.001355405431,
1284.666626,0.0001620246039,1284.666626,-0.0002611626405,1284.666626,0.001000816585,1284.666626,0.001117380336,1284.666626,0.001377529697,
1284,0.0001688352204,1284,-0.0002287716925,1284,0.001015320537,1284,0.001081099967,1284,0.001378438668,
1283.333374,0.000195094588,1283.333374,-0.0002360158833,1283.333374,0.001040748903,1283.333374,0.001068903483,1283.333374,0.001377737499,
1282.666626,0.0002069558541,1282.666626,-0.000217335968,1282.666626,0.001019705436,1282.666626,0.001098487177,1282.666626,0.001401161426,
1282,0.000210296741,1282,-0.0002094704978,1282,0.00104842952,1282,0.001160671469,1282,0.001378308749,
1281.333374,0.0001634229702,1281.333374,-0.0002697515301,1281.333374,0.0009849640774,1281.333374,0.001095710322,1281.333374,0.001399109839,
1280.666626,0.0002323628287,1280.666626,-0.0002004146954,1280.666626,0.001045549288,1280.666626,0.001110944082,1280.666626,0.001428274554,
1280,0.0001927638077,1280,-0.0002329112467,1280,0.001007380895,1280,0.00107624731,1280,0.001363922609,
1279.333374,0.0001608852035,1279.333374,-0.0002470371837,1279.333374,0.001043162076,1279.333374,0.001091039157,1279.333374,0.001361429808,
1278.666626,0.0001803850027,1278.666626,-0.0002277885505,1278.666626,0.001010935521,1278.666626,0.001126489718,1278.666626,0.001409367891,
1278,0.0001541006204,1278,-0.0002706311061,1278,0.001002736622,1278,0.001058705267,1278,0.001373089268,
1277.333374,0.0001530648151,1277.333374,-0.0002390170121,1277.333374,0.001012129127,1277.333374,0.001123531139,1277.333374,0.001393915969,
1276.666626,0.0001960528025,1276.666626,-0.0002316176397,1276.666626,0.001046431484,1276.666626,0.001132952166,1276.666626,0.001393448561,
1276,0.0001501127845,1276,-0.0002256152511,1276,0.001006576582,1276,0.00111060671,1276,0.001382359886,
1275.333374,0.0002115916723,1275.333374,-0.0002294961159,1275.333374,0.001066567958,1275.333374,0.001130694174,1275.333374,0.001436767285,
1274.666626,0.0001533496543,1274.666626,-0.0002370507573,1274.666626,0.0009825252928,1274.666626,0.001132640755,1274.666626,0.001368388999,
1274,0.0001673850347,1274,-0.0002446052677,1274,0.001050245948,1274,0.001127475989,1274,0.001380931586,
1273.333374,0.0001877656323,1273.333374,-0.0002198715229,1273.333374,0.001056629349,1273.333374,0.001154520083,1273.333374,0.001421885681,
1272.666626,0.0001754387486,1272.666626,-0.0001498539059,1272.666626,0.001070252853,1272.666626,0.001170430798,1272.666626,0.001434559701,
1272,0.0001154667698,1272,-0.0002161458106,1272,0.001035740948,1272,0.001119300839,1272,0.001408536918,
1271.333374,0.0001336957212,1271.333374,-0.000236895532,1271.333374,0.001043058233,1271.333374,0.001156544662,1271.333374,0.001397240092,
1270.666626,0.000130640241,1270.666626,-0.0002594552061,1270.666626,0.001078167581,1270.666626,0.001176893828,1270.666626,0.001408874523,
1270,0.0002359370264,1270,-0.0001924454118,1270,0.001119975583,1270,0.001195868244,1270,0.001456116675,
1269.333374,0.0001732116652,1269.333374,-0.0002168702631,1269.333374,0.001059198286,1269.333374,0.00116443506,1269.333374,0.001428560237,
1268.666626,0.0001459955092,1268.666626,-0.0002572820813,1268.666626,0.001030214131,1268.666626,0.001146448194,1268.666626,0.001407939591,
1268,0.0001738072751,1268,-0.0002208546939,1268,0.001129137003,1268,0.001200177125,1268,0.001429884811,
1267.333374,0.0001495689939,1267.333374,-0.0002004146954,1267.333374,0.001080762595,1267.333374,0.001213882933,1267.333374,0.001452454482,
1266.666626,0.0001959751098,1266.666626,-0.0002524183656,1266.666626,0.001121117501,1266.666626,0.001213545562,1266.666626,0.001420794986,
1266,0.0002252663398,1266,-0.0002067278983,1266,0.001141984132,1266,0.00129137584,1266,0.001451909076,
1265.333374,0.0001392629492,1265.333374,-0.0002206477075,1265.333374,0.001106947428,1265.333374,0.001220891834,1265.333374,0.001428170712,
1264.666626,0.0001774327829,1264.666626,-0.0002282025089,1264.666626,0.001103210379,1264.666626,0.001223487663,1264.666626,0.00144827296,
1264,0.0001705702452,1264,-0.0002190953383,1264,0.00107785617,1264,0.001217387384,1264,0.001414691797,
1263.333374,0.0001820423931,1263.333374,-0.0002102467115,1263.333374,0.001072095241,1263.333374,0.001209547976,1263.333374,0.001386384945,
1262.666626,9.998311725E-005,1262.666626,-0.0002206477075,1262.666626,0.001123349415,1262.666626,0.001239011413,1262.666626,0.001457752893,
1262,0.0002023977722,1262,-0.0002137137344,1262,0.001115849125,1262,0.001232080278,1262,0.001460402156,
1261.333374,0.0001463321387,1261.333374,-0.0002349292627,1261.333374,0.001083201962,1261.333374,0.001238959492,1261.333374,0.001455623191,
1260.666626,0.0001718909625,1260.666626,-0.0001450407435,1260.666626,0.001107492484,1260.666626,0.001262272126,1260.666626,0.001478973427,
1260,0.0001799447491,1260,-0.0001941013761,1260,0.001108167227,1260,0.001256508753,1260,0.001419548295,
1259.333374,0.0001110391095,1259.333374,-0.0002259774774,1259.333374,0.001070226892,1259.333374,0.001263829879,1259.333374,0.001405108836,
1258.666626,0.0001640185801,1258.666626,-0.0002749254927,1258.666626,0.001093115192,1258.666626,0.001253938652,1258.666626,0.001455181628,
1258,0.0001596163202,1258,-0.0001512512536,1258,0.001092726015,1258,0.001339332201,1258,0.001475856523,
1257.333374,0.0001120230299,1257.333374,-0.0002556263353,1257.333374,0.001004864112,1257.333374,0.001259805867,1257.333374,0.001430014614,
1256.666626,0.0001856938616,1256.666626,-0.0002039335377,1256.666626,0.001056084409,1256.666626,0.001308433828,1256.666626,0.001376049593,
1256,0.0002231684921,1256,-0.0001862354984,1256,0.001091895509,1256,0.001346810488,1256,0.001467051334,
